State,Year,City,Population,Violent Crime Total,Murder and nonnegligent manslaughter,Rape1,Robbery,Aggravated assault,Property Crime Total,Burglary,Larceny-theft,Motor vehicle theft,Arson2
MISSOURI,2023,Lake Ozark,"2,217",5,0,0,0,5,6,0,6,0,0
MISSOURI,2023,Lake St. Louis,"19,169",17,1,1,1,14,89,3,72,14,0
MISSOURI,2023,Lake Tapawingo,778,0,0,0,0,0,0,0,0,0,0
MISSOURI,2023,Lamar,"4,307",8,0,3,2,3,122,18,95,9,0
MISSOURI,2023,Lathrop,"2,261",5,0,0,0,5,20,6,9,5,0
MISSOURI,2023,Laurie,"1,055",2,0,1,0,1,14,1,12,1,0
MISSOURI,2023,Lawson,"2,518",2,0,0,0,2,40,29,7,4,1
MISSOURI,2023,Lebanon,"15,338",46,0,10,2,34,344,23,286,35,1
MISSOURI,2023,Lee's Summit,"104,402",168,1,23,10,134,"2,275",135,"1,815",325,8
MISSOURI,2023,Lexington,"4,535",24,0,3,0,21,41,4,28,9,0
MISSOURI,2023,Liberal,639,0,0,0,0,0,0,0,0,0,1
MISSOURI,2023,Liberty,"31,059",47,1,11,3,32,593,51,472,70,1
MISSOURI,2023,Licking,"2,984",2,0,1,0,1,14,0,12,2,0
MISSOURI,2023,Lincoln,"1,208",3,0,1,0,2,12,2,10,0,1
MISSOURI,2023,Linn,"1,392",5,0,1,0,4,15,6,5,4,0
MISSOURI,2023,Linn Creek,224,0,0,0,0,0,1,0,1,0,0
MISSOURI,2023,Lone Jack,"1,738",3,0,0,0,3,13,0,12,1,0
MISSOURI,2023,Louisiana,"3,242",12,0,0,1,11,39,9,28,2,0
MISSOURI,2023,Macon,"5,457",9,0,0,0,9,59,6,46,7,0
MISSOURI,2023,Malden,"3,522",14,0,3,1,10,81,11,66,4,0
MISSOURI,2023,Manchester,"17,957",6,0,3,1,2,203,3,187,13,0
MISSOURI,2023,Mansfield,"1,302",3,0,0,0,3,17,0,15,2,0
MISSOURI,2023,Maplewood,"8,022",33,1,3,6,23,618,34,521,63,1
MISSOURI,2023,Marble Hill,"1,369",5,0,1,0,4,36,7,27,2,0
MISSOURI,2023,Marquand,187,0,0,0,0,0,0,0,0,0,0
MISSOURI,2023,Marshall,"13,536",27,0,7,2,18,176,29,124,23,2
MISSOURI,2023,Marshfield,"7,790",33,1,6,0,26,204,34,150,20,2
MISSOURI,2023,Maryland Heights,"27,530",69,4,11,11,43,505,43,342,120,0
MISSOURI,2023,Maryville,"10,382",8,0,1,1,6,160,34,118,8,0
MISSOURI,2023,Matthews,508,2,0,0,0,2,22,2,19,1,0
MISSOURI,2023,Milan,"1,749",3,0,0,1,2,22,3,15,4,0
MISSOURI,2023,Moberly,"13,873",46,1,3,4,38,209,44,151,14,2
MISSOURI,2023,Moline Acres,"2,093",12,0,0,2,10,47,4,24,19,0
MISSOURI,2023,Monett,"9,879",17,0,2,0,15,201,38,149,14,1
MISSOURI,2023,Moscow Mills,"4,109",4,0,0,0,4,21,5,13,3,0
MISSOURI,2023,Mound City,"1,022",1,0,0,0,1,19,3,16,0,1
MISSOURI,2023,Mountain Grove,"4,672",5,0,2,0,3,62,8,52,2,2
MISSOURI,2023,Mountain View,"2,608",6,0,0,0,6,41,4,31,6,0
MISSOURI,2023,Mount Vernon,"4,573",5,0,0,0,5,82,11,69,2,0
MISSOURI,2023,Napoleon,210,0,0,0,0,0,0,0,0,0,0
MISSOURI,2023,Neosho,"13,303",35,0,7,1,27,327,75,223,29,3
MISSOURI,2023,Nevada,"8,208",39,0,3,0,36,452,57,366,29,1
MISSOURI,2023,New Madrid,"2,602",17,0,3,0,14,66,13,49,4,1
MISSOURI,2023,Nixa,"25,428",9,0,4,1,4,183,16,157,10,0
MISSOURI,2023,Noel,"2,155",5,0,0,0,5,15,5,6,4,0
MISSOURI,2023,Normandy,"8,608",71,1,5,7,58,259,28,129,102,2
MISSOURI,2023,North Kansas City,"4,649",42,1,7,9,25,579,16,402,161,3
MISSOURI,2023,Northmoor,292,2,1,0,0,1,1,0,1,0,0
MISSOURI,2023,Northwoods,"3,832",14,0,0,3,11,30,4,13,13,1
MISSOURI,2023,Oak Grove,"8,642",5,0,2,1,2,118,6,91,21,0
MISSOURI,2023,Oakview Village,360,0,0,0,0,0,0,0,0,0,0
MISSOURI,2023,Odessa,"5,605",2,0,1,0,1,38,5,25,8,0
MISSOURI,2023,O'Fallon,"94,702",81,0,25,11,45,660,47,569,44,3
MISSOURI,2023,Olivette,"8,337",6,0,0,1,5,100,5,82,13,0
MISSOURI,2023,Oregon,845,0,0,0,0,0,0,0,0,0,0
MISSOURI,2023,Oronogo,"2,904",5,0,1,0,4,9,1,6,2,0
MISSOURI,2023,Orrick,735,0,0,0,0,0,3,0,3,0,0
MISSOURI,2023,Osage Beach,"4,885",10,0,3,0,7,115,13,97,5,0
MISSOURI,2023,Overland,"15,469",84,2,3,13,66,328,30,193,105,1
MISSOURI,2023,Owensville,"2,806",6,0,0,0,6,12,0,12,0,0
MISSOURI,2023,Ozark,"23,089",32,0,15,2,15,218,11,197,10,0
MISSOURI,2023,Pacific,"7,523",24,0,1,0,23,89,10,70,9,0
MISSOURI,2023,Pagedale,"2,499",40,1,0,5,34,71,14,35,22,0
MISSOURI,2023,Palmyra,"3,613",2,0,0,0,2,44,5,37,2,0
MISSOURI,2023,Park Hills,"8,666",19,0,4,1,14,208,23,148,37,0
MISSOURI,2023,Peculiar,"6,111",14,1,2,1,10,84,9,64,11,0
MISSOURI,2023,Perryville,"8,453",28,0,2,0,26,80,7,64,9,1
MISSOURI,2023,Pevely,"6,020",9,0,1,0,8,56,3,48,5,0
MISSOURI,2023,Piedmont,"1,846",11,0,1,0,10,39,4,30,5,1
MISSOURI,2023,Pilot Knob,661,0,0,0,0,0,0,0,0,0,0
MISSOURI,2023,Platte City,"4,833",7,2,2,1,2,62,5,52,5,0
MISSOURI,2023,Pleasant Hill,"8,674",13,0,2,2,9,46,4,37,5,1
MISSOURI,2023,Pleasant Valley,"2,717",8,0,2,2,4,26,9,10,7,0
MISSOURI,2023,Portageville,"2,761",5,0,1,1,3,26,5,19,2,0
MISSOURI,2023,Potosi,"2,532",20,0,2,2,16,252,17,223,12,0
MISSOURI,2023,Prairie Home,264,0,0,0,0,0,0,0,0,0,0
MISSOURI,2023,Raymore,"24,814",30,0,8,1,21,308,20,264,24,0
MISSOURI,2023,Raytown,"28,997",217,6,11,47,153,"1,119",144,624,351,3
MISSOURI,2023,Reeds Spring,"1,272",0,0,0,0,0,0,0,0,0,0
MISSOURI,2023,Republic,"20,155",29,0,5,2,22,241,27,206,8,1
MISSOURI,2023,Rich Hill,"1,249",0,0,0,0,0,10,1,9,0,0
MISSOURI,2023,Richland,"1,738",7,0,2,0,5,29,7,19,3,1
MISSOURI,2023,Richmond,"5,936",19,0,5,1,13,151,14,131,6,1
MISSOURI,2023,Richmond Heights,"9,038",63,0,0,15,48,760,15,666,79,0
MISSOURI,2023,Riverside,"4,575",25,0,2,3,20,301,15,243,43,0
MISSOURI,2023,Riverview,"2,322",35,1,1,1,32,77,12,34,31,0
MISSOURI,2023,Rock Hill,"4,636",6,0,0,1,5,35,2,27,6,0
MISSOURI,2023,Rock Port,"1,233",1,0,1,0,0,1,0,1,0,0
MISSOURI,2023,Rogersville,"5,457",5,0,3,0,2,36,6,26,4,0
MISSOURI,2023,Rolla,"20,526",70,0,9,6,55,639,90,495,54,5
MISSOURI,2023,Salem,"4,661",18,0,8,0,10,123,7,107,9,1
MISSOURI,2023,Sarcoxie,"1,381",0,0,0,0,0,2,0,2,0,0
MISSOURI,2023,Savannah,"5,027",3,0,0,0,3,25,2,22,1,0
MISSOURI,2023,Scott City,"4,354",11,1,3,0,7,47,3,42,2,0
MISSOURI,2023,Sedalia,"22,051",86,0,24,2,60,350,58,250,42,5
MISSOURI,2023,Seligman,877,1,0,1,0,0,19,0,17,2,0
MISSOURI,2023,Seneca,"2,308",6,0,2,0,4,53,12,37,4,0
MISSOURI,2023,Seymour,"1,896",5,0,3,0,2,18,2,15,1,0
MISSOURI,2023,Shelbina,"1,569",5,0,4,0,1,22,0,13,9,0
MISSOURI,2023,Shrewsbury,"6,231",3,0,1,1,1,244,8,206,30,0
MISSOURI,2023,Sikeston,"15,982",237,6,15,6,210,644,76,508,60,25
MISSOURI,2023,Smithville,"10,740",14,0,2,1,11,89,8,68,13,3
MISSOURI,2023,Sparta,"1,968",6,0,0,0,6,13,0,13,0,0
MISSOURI,2023,Springfield,"170,521","1,995",15,176,232,"1,572","7,010","1,278","4,755",977,29
MISSOURI,2023,St. Ann,"12,637",39,5,5,2,27,272,26,177,69,0
MISSOURI,2023,St. Charles,"71,408",148,2,18,13,115,688,86,492,110,2
MISSOURI,2023,St. Clair,"4,731",24,0,6,2,16,155,16,121,18,3
MISSOURI,2023,Steele,"1,704",9,0,0,2,7,78,20,47,11,1
MISSOURI,2023,Steelville,"1,434",1,0,0,0,1,90,17,63,10,0
MISSOURI,2023,Ste. Genevieve,"5,052",19,0,2,0,17,41,5,28,8,0
MISSOURI,2023,St. James,"3,934",9,1,3,0,5,114,7,99,8,2
MISSOURI,2023,St. John,"6,451",40,0,3,4,33,151,19,103,29,0
MISSOURI,2023,St. Joseph,"69,925",526,3,138,53,332,"2,632",373,"1,832",427,16
MISSOURI,2023,St. Louis,"280,108","4,048",158,197,729,"2,964","17,926","2,104","9,619","6,203",103
MISSOURI,2023,St. Peters,"58,937",130,1,21,9,99,872,43,769,60,4
MISSOURI,2023,Strafford,"2,682",3,0,0,0,3,72,4,63,5,0
MISSOURI,2023,St. Robert,"5,453",14,1,4,0,9,180,13,162,5,0
MISSOURI,2023,Sugar Creek,"3,145",4,0,1,2,1,112,14,75,23,0
MISSOURI,2023,Sullivan,"6,828",28,0,5,4,19,315,28,269,18,3
MISSOURI,2023,Sunrise Beach,505,2,0,0,0,2,13,2,7,4,0
MISSOURI,2023,Sunset Hills,"9,016",14,0,0,2,12,136,5,115,16,0
MISSOURI,2023,Sweet Springs,"1,283",4,0,2,0,2,12,4,5,3,0
MISSOURI,2023,Thayer,"1,913",2,0,0,0,2,18,2,12,4,0
MISSOURI,2023,Town and Country,"11,554",3,0,1,0,2,157,10,141,6,0
MISSOURI,2023,Tracy,323,0,0,0,0,0,3,0,2,1,0
MISSOURI,2023,Trenton,"5,649",16,0,3,0,13,43,2,40,1,0
MISSOURI,2023,Troy,"14,563",31,2,4,2,23,185,38,129,18,1
MISSOURI,2023,Union,"12,946",63,1,12,3,47,398,24,344,30,5
MISSOURI,2023,University City,"34,040",92,2,5,16,69,753,39,513,201,3
MISSOURI,2023,Velda City,"1,236",78,1,3,6,68,89,13,45,31,2
MISSOURI,2023,Versailles,"2,649",19,0,1,1,17,30,1,25,4,0
MISSOURI,2023,Viburnum,657,1,1,0,0,0,7,4,3,0,0
MISSOURI,2023,Vinita Park,"8,786",88,8,15,17,48,494,78,255,161,3
MISSOURI,2023,Walnut Grove,641,0,0,0,0,0,15,0,15,0,0
MISSOURI,2023,Warrensburg,"19,518",64,0,15,5,44,432,14,393,25,2
MISSOURI,2023,Warrenton,"9,499",23,0,0,0,23,128,7,112,9,1
MISSOURI,2023,Warsaw,"2,340",6,0,1,0,5,66,5,51,10,0
MISSOURI,2023,Warson Woods,"1,975",0,0,0,0,0,6,0,5,1,0
MISSOURI,2023,Washburn,409,0,0,0,0,0,0,0,0,0,0
MISSOURI,2023,Washington,"15,265",44,1,7,2,34,262,15,234,13,3
MISSOURI,2023,Waynesville,"5,439",34,0,9,2,23,51,6,40,5,0
MISSOURI,2023,Weatherby Lake,"2,110",2,0,0,0,2,6,2,4,0,0
MISSOURI,2023,Webb City,"13,206",46,1,6,0,39,394,27,319,48,7
MISSOURI,2023,Webster Groves,"23,423",20,1,1,3,15,197,60,100,37,3
MISSOURI,2023,Wellsville,"1,015",0,0,0,0,0,5,3,2,0,0
MISSOURI,2023,Wentzville,"48,383",97,1,8,4,84,479,24,415,40,1
MISSOURI,2023,Weston,"1,801",0,0,0,0,0,11,2,9,0,0
MISSOURI,2023,West Plains,"12,700",66,0,9,6,51,304,38,236,30,1
MISSOURI,2023,Willard,"6,583",15,0,1,0,14,39,1,31,7,0
MISSOURI,2023,Willow Springs,"2,233",3,0,0,0,3,23,2,21,0,0
MISSOURI,2023,Winfield,"1,608",6,0,0,0,6,9,0,7,2,0
MISSOURI,2023,Woodson Terrace,"3,860",25,0,2,3,20,158,10,73,75,0
MONTANA,2023,Baker,"1,817",1,0,0,0,1,7,1,6,0,0
MONTANA,2023,Belgrade,"12,665",35,0,9,0,26,183,9,157,17,0
MONTANA,2023,Billings,"121,365","1,078",9,101,150,818,"4,368",420,"3,305",643,33
MONTANA,2023,Bozeman,"57,424",225,1,56,11,157,"1,095",52,979,64,2
MONTANA,2023,Bridger,722,1,0,0,0,1,0,0,0,0,0
MONTANA,2023,Chinook,"1,162",3,0,0,0,3,9,1,6,2,0
MONTANA,2023,Colstrip,"2,011",1,0,0,0,1,5,0,4,1,0
MONTANA,2023,Columbia Falls,"5,794",23,0,2,0,21,105,4,99,2,0
MONTANA,2023,Columbus,"1,922",7,0,0,0,7,47,7,38,2,0
MONTANA,2023,Conrad,"2,426",6,0,1,0,5,25,1,19,5,0
MONTANA,2023,Cut Bank,"3,027",19,0,5,1,13,113,8,99,6,1
MONTANA,2023,Darby,886,0,0,0,0,0,0,0,0,0,0
MONTANA,2023,Deer Lodge,"3,034",12,0,1,0,11,34,7,22,5,0
MONTANA,2023,Dillon,"4,221",15,0,1,0,14,23,2,20,1,0
MONTANA,2023,East Helena,"2,025",16,0,4,0,12,34,0,29,5,1
MONTANA,2023,Ennis,"1,052",0,0,0,0,0,13,0,13,0,0
MONTANA,2023,Glasgow,"3,192",17,0,7,0,10,41,4,30,7,1
MONTANA,2023,Glendive,"4,785",18,0,6,0,12,21,2,19,0,0
MONTANA,2023,Great Falls,"60,358",342,3,43,16,280,"2,822",261,"2,438",123,15
MONTANA,2023,Hamilton,"5,401",33,1,5,0,27,139,7,125,7,1
MONTANA,2023,Hardin,"3,704",21,0,2,0,19,64,11,42,11,1
MONTANA,2023,Havre,"9,155",77,0,10,3,64,454,43,378,33,3
MONTANA,2023,Helena,"34,744",235,0,55,11,169,"1,036",78,881,77,7
MONTANA,2023,Hot Springs,625,1,0,0,0,1,5,2,1,2,0
MONTANA,2023,Kalispell,"30,495",127,1,12,10,104,746,21,664,61,2
MONTANA,2023,Laurel,"7,195",35,0,0,1,34,222,4,213,5,1
MONTANA,2023,Lewistown,"6,130",33,0,9,0,24,33,4,23,6,1
MONTANA,2023,Libby,"3,260",5,0,1,0,4,26,0,24,2,1
MONTANA,2023,Livingston,"8,965",47,0,5,0,42,196,16,156,24,2
MONTANA,2023,Manhattan,"2,135",4,0,0,0,4,12,3,8,1,0
MONTANA,2023,Miles City,"8,534",9,0,1,1,7,82,7,72,3,2
MONTANA,2023,Missoula,"78,269",429,1,53,37,338,"2,899",256,"2,484",159,22
MONTANA,2023,Plains,"1,247",1,0,1,0,0,7,0,7,0,0
MONTANA,2023,Polson,"5,642",49,1,2,2,44,219,18,174,27,3
MONTANA,2023,Ronan City,"2,226",19,0,0,1,18,83,4,69,10,0
MONTANA,2023,Sidney,"6,071",33,0,2,0,31,35,6,26,3,0
MONTANA,2023,Stevensville,"2,278",7,0,0,0,7,9,0,9,0,0
MONTANA,2023,St. Ignatius,830,3,0,0,1,2,35,4,23,8,1
MONTANA,2023,Thompson Falls,"1,503",4,0,1,0,3,20,0,15,5,0
MONTANA,2023,Troy,923,1,0,0,0,1,12,2,9,1,0
MONTANA,2023,West Yellowstone,"1,231",1,0,0,0,1,20,1,19,0,0
MONTANA,2023,Whitefish,"9,504",17,1,3,0,13,124,5,111,8,0
MONTANA,2023,Wolf Point,"2,552",34,0,0,2,32,34,1,31,2,0
NEBRASKA,2023,Alliance,"7,980",26,0,2,1,23,93,12,70,11,0
NEBRASKA,2023,Ashland,"3,341",1,0,0,0,1,1,0,1,0,0
NEBRASKA,2023,Aurora,"4,640",6,1,5,0,0,24,0,18,6,0
NEBRASKA,2023,Beatrice,"12,221",16,0,10,0,6,113,12,94,7,2
NEBRASKA,2023,Bellevue,"62,372",73,0,52,4,17,995,62,770,163,5
NEBRASKA,2023,Blair,"8,037",11,1,9,0,1,60,2,47,11,0
NEBRASKA,2023,Boys Town,662,4,0,2,0,2,9,0,8,1,1
NEBRASKA,2023,Broken Bow,"3,467",2,0,1,0,1,1,0,1,0,2
NEBRASKA,2023,Central City,"3,102",1,0,0,0,1,7,2,4,1,0
NEBRASKA,2023,Chadron,"5,248",14,0,6,0,8,146,5,137,4,0
NEBRASKA,2023,Columbus,"24,256",26,0,12,4,10,337,92,235,10,0
NEBRASKA,2023,Cozad,"3,845",4,0,1,0,3,21,2,17,2,1
NEBRASKA,2023,Crete,"6,986",27,0,8,0,19,164,7,151,6,1
NEBRASKA,2023,Falls City,"4,011",8,0,2,0,6,40,0,39,1,0
NEBRASKA,2023,Gordon,"1,447",4,1,1,0,2,31,5,21,5,0
NEBRASKA,2023,Gothenburg,"3,371",4,0,1,0,3,18,1,15,2,0
NEBRASKA,2023,Grand Island,"52,264",214,3,32,16,163,"1,087",143,842,102,6
NEBRASKA,2023,Hastings,"24,823",74,0,20,2,52,653,50,539,64,3
NEBRASKA,2023,Kearney,"34,486",101,0,36,6,59,632,61,512,59,6
NEBRASKA,2023,La Vista,"16,184",10,0,7,2,1,248,33,158,57,0
NEBRASKA,2023,Lexington,"10,753",9,0,4,0,5,164,8,147,9,1
NEBRASKA,2023,Lincoln,"293,155","1,073",7,265,155,646,"7,875",740,"6,175",960,73
NEBRASKA,2023,Lyman,252,0,0,0,0,0,3,1,2,0,0
NEBRASKA,2023,Madison,"2,149",0,0,0,0,0,5,0,5,0,0
NEBRASKA,2023,McCook,"7,281",8,0,5,0,3,99,5,90,4,0
NEBRASKA,2023,Milford,"2,234",3,0,0,0,3,9,0,9,0,0
NEBRASKA,2023,Minatare,704,4,0,0,0,4,12,4,7,1,0
NEBRASKA,2023,Morrill,913,1,0,1,0,0,4,0,4,0,0
NEBRASKA,2023,Nebraska City,"7,420",9,0,6,0,3,107,12,93,2,0
NEBRASKA,2023,Norfolk,"25,951",26,0,18,0,8,214,9,180,25,3
NEBRASKA,2023,North Platte,"22,442",32,0,5,0,27,539,44,460,35,9
NEBRASKA,2023,Ogallala,"4,759",8,0,0,0,8,71,9,59,3,0
NEBRASKA,2023,Papillion,"23,509",12,1,5,1,5,291,16,254,21,4
NEBRASKA,2023,Plattsmouth,"6,691",4,0,3,0,1,61,2,51,8,0
NEBRASKA,2023,Ralston,"6,395",17,0,4,2,11,108,9,68,31,2
NEBRASKA,2023,Schuyler,"6,419",9,0,0,1,8,30,1,26,3,0
NEBRASKA,2023,Scottsbluff,"15,249",36,1,5,5,25,682,47,587,48,2
NEBRASKA,2023,Seward,"7,647",3,0,1,0,2,59,4,50,5,0
NEBRASKA,2023,Sidney,"6,425",23,0,1,0,22,101,13,87,1,2
NEBRASKA,2023,South Sioux City,"13,552",28,0,10,4,14,350,12,315,23,0
NEBRASKA,2023,Superior,"1,794",0,0,0,0,0,35,2,29,4,1
NEBRASKA,2023,Tekamah,"1,728",0,0,0,0,0,1,0,0,1,0
NEBRASKA,2023,Valentine,"2,597",13,0,7,0,6,34,2,21,11,1
NEBRASKA,2023,Valley,"3,188",1,0,1,0,0,13,1,12,0,0
NEBRASKA,2023,Wahoo,"4,995",1,0,1,0,0,29,1,27,1,0
NEBRASKA,2023,Waterloo,909,0,0,0,0,0,4,0,4,0,0
NEBRASKA,2023,Wayne,"6,216",4,0,4,0,0,39,1,35,3,0
NEBRASKA,2023,West Point,"3,438",2,0,0,0,2,11,0,9,2,0
NEBRASKA,2023,York,"8,232",9,1,4,0,4,107,7,91,9,3
NEVADA,2023,Boulder City,"14,882",26,0,2,0,24,132,30,83,19,2
NEVADA,2023,Carlin,"1,922",4,0,2,0,2,19,9,7,3,0
NEVADA,2023,Elko,"20,854",110,1,26,11,72,353,69,218,66,6
NEVADA,2023,Fallon,"9,503",13,0,0,2,11,129,8,114,7,4
NEVADA,2023,Henderson,"337,794",991,10,91,203,687,"6,943",831,"4,402","1,710",31
NEVADA,2023,Las Vegas Metropolitan Police Department,"1,670,226","7,850",134,831,"1,296","5,589","51,473","8,763","28,081","14,629",163
NEVADA,2023,Lovelock,"1,850",5,0,2,0,3,18,6,11,1,0
NEVADA,2023,Mesquite,"22,714",43,0,3,7,33,272,65,190,17,0
NEVADA,2023,North Las Vegas,"290,751",763,21,31,268,443,"6,049",674,"2,320","3,055",14
NEVADA,2023,Reno,"277,792","1,655",19,284,310,"1,042","7,331","1,061","5,108","1,162",21
NEVADA,2023,Sparks,"109,403",426,4,72,82,268,"2,477",265,"1,872",340,17
NEVADA,2023,West Wendover,"4,491",23,0,7,2,14,68,10,49,9,0
NEVADA,2023,Winnemucca,"8,381",54,0,6,5,43,170,36,119,15,1
NEW HAMPSHIRE,2023,Alexandria,"1,797",0,0,0,0,0,6,1,4,1,2
NEW HAMPSHIRE,2023,Allenstown,"4,787",4,0,0,0,4,25,0,18,7,0
NEW HAMPSHIRE,2023,Alton,"6,084",10,0,4,1,5,30,0,29,1,0
NEW HAMPSHIRE,2023,Amherst,"11,971",2,0,1,0,1,58,1,55,2,0
NEW HAMPSHIRE,2023,Andover,"2,442",2,0,1,0,1,6,1,5,0,0
NEW HAMPSHIRE,2023,Ashland,"1,990",6,0,2,0,4,65,1,60,4,0
NEW HAMPSHIRE,2023,Atkinson,"7,427",1,0,1,0,0,8,1,7,0,0
NEW HAMPSHIRE,2023,Auburn,"6,194",0,0,0,0,0,22,0,20,2,0
NEW HAMPSHIRE,2023,Barnstead,"5,038",4,0,0,0,4,47,3,39,5,0
NEW HAMPSHIRE,2023,Barrington,"9,603",4,0,1,1,2,36,1,33,2,0
NEW HAMPSHIRE,2023,Bartlett,"3,371",4,1,0,1,2,26,3,19,4,0
NEW HAMPSHIRE,2023,Belmont,"7,466",9,0,3,2,4,68,12,51,5,0
NEW HAMPSHIRE,2023,Bennington,"1,512",0,0,0,0,0,4,0,4,0,0
NEW HAMPSHIRE,2023,Bow,"8,457",2,0,0,0,2,42,2,37,3,0
NEW HAMPSHIRE,2023,Bradford,"1,732",0,0,0,0,0,2,0,2,0,0
NEW HAMPSHIRE,2023,Brentwood,"4,657",3,0,0,0,3,18,1,16,1,1
NEW HAMPSHIRE,2023,Bristol,"3,334",5,0,3,0,2,28,2,25,1,1
NEW HAMPSHIRE,2023,Brookline,"5,807",2,0,1,0,1,8,1,7,0,0
NEW HAMPSHIRE,2023,Campton,"3,478",3,0,1,0,2,35,7,27,1,1
NEW HAMPSHIRE,2023,Candia,"4,210",0,0,0,0,0,21,3,17,1,0
NEW HAMPSHIRE,2023,Carroll,845,0,0,0,0,0,6,0,6,0,1
NEW HAMPSHIRE,2023,Charlestown,"4,958",2,0,0,0,2,31,0,29,2,0
NEW HAMPSHIRE,2023,Chester,"5,345",0,0,0,0,0,14,1,11,2,1
NEW HAMPSHIRE,2023,Chichester,"2,809",4,0,0,0,4,33,1,30,2,0
NEW HAMPSHIRE,2023,Colebrook,"2,121",0,0,0,0,0,16,1,12,3,0
NEW HAMPSHIRE,2023,Concord,"44,735",70,1,26,12,31,626,24,543,59,9
NEW HAMPSHIRE,2023,Danbury,"1,297",0,0,0,0,0,1,0,1,0,0
NEW HAMPSHIRE,2023,Deerfield,"4,999",0,0,0,0,0,7,1,5,1,1
NEW HAMPSHIRE,2023,Deering,"1,932",2,0,1,0,1,9,1,7,1,0
NEW HAMPSHIRE,2023,Derry,"34,418",35,1,17,2,15,258,17,230,11,3
NEW HAMPSHIRE,2023,Dover,"33,691",15,1,6,3,5,317,35,264,18,0
NEW HAMPSHIRE,2023,Dunbarton,"3,122",2,0,0,0,2,12,0,11,1,0
NEW HAMPSHIRE,2023,Durham,"13,953",7,0,6,1,0,29,1,26,2,0
NEW HAMPSHIRE,2023,East Kingston,"2,446",0,0,0,0,0,3,0,3,0,0
NEW HAMPSHIRE,2023,Epping,"7,585",0,0,0,0,0,100,2,94,4,0
NEW HAMPSHIRE,2023,Epsom,"4,993",3,0,2,0,1,31,0,29,2,2
NEW HAMPSHIRE,2023,Exeter,"16,227",8,0,5,0,3,101,3,88,10,0
NEW HAMPSHIRE,2023,Farmington,"6,901",8,0,5,0,3,59,5,52,2,0
NEW HAMPSHIRE,2023,Franklin,"8,875",10,0,2,1,7,63,3,57,3,0
NEW HAMPSHIRE,2023,Fremont,"4,861",2,0,0,0,2,13,1,7,5,0
NEW HAMPSHIRE,2023,Gilford,"7,927",2,0,1,0,1,100,4,89,7,0
NEW HAMPSHIRE,2023,Gilmanton,"4,050",3,0,1,0,2,20,0,16,4,0
NEW HAMPSHIRE,2023,Goffstown,"18,546",10,0,5,1,4,95,7,79,9,2
NEW HAMPSHIRE,2023,Gorham,"2,707",7,0,1,0,6,26,1,22,3,0
NEW HAMPSHIRE,2023,Grafton,"1,431",0,0,0,0,0,1,0,1,0,0
NEW HAMPSHIRE,2023,Groton,594,0,0,0,0,0,0,0,0,0,0
NEW HAMPSHIRE,2023,Hampton,"16,590",16,0,9,0,7,99,4,88,7,1
NEW HAMPSHIRE,2023,Hampton Falls,"2,411",0,0,0,0,0,17,0,17,0,0
NEW HAMPSHIRE,2023,Hanover,"9,682",3,0,2,1,0,66,2,63,1,2
NEW HAMPSHIRE,2023,Henniker,"6,187",10,0,2,1,7,22,2,15,5,0
NEW HAMPSHIRE,2023,Hillsborough,"5,998",7,0,6,0,1,48,5,40,3,0
NEW HAMPSHIRE,2023,Holderness,"2,057",6,0,2,1,3,33,5,28,0,0
NEW HAMPSHIRE,2023,Hollis,"8,865",1,0,1,0,0,31,0,29,2,1
NEW HAMPSHIRE,2023,Hooksett,"14,657",6,0,4,0,2,104,4,79,21,0
NEW HAMPSHIRE,2023,Hopkinton,"6,085",3,0,3,0,0,18,1,16,1,1
NEW HAMPSHIRE,2023,Hudson,"25,669",19,0,10,4,5,208,26,176,6,3
NEW HAMPSHIRE,2023,Jaffrey,"5,552",7,0,3,0,4,13,0,12,1,2
NEW HAMPSHIRE,2023,Keene,"22,639",37,0,18,9,10,545,22,504,19,1
NEW HAMPSHIRE,2023,Kingston,"6,350",6,0,3,0,3,12,0,10,2,0
NEW HAMPSHIRE,2023,Laconia,"17,171",39,0,15,9,15,428,14,404,10,3
NEW HAMPSHIRE,2023,Lebanon,"15,437",13,0,6,2,5,209,7,187,15,2
NEW HAMPSHIRE,2023,Lee,"4,631",0,0,0,0,0,21,0,19,2,0
NEW HAMPSHIRE,2023,Lincoln,"1,659",3,0,1,0,2,33,3,28,2,0
NEW HAMPSHIRE,2023,Lisbon,"1,662",1,1,0,0,0,8,1,7,0,0
NEW HAMPSHIRE,2023,Litchfield,"8,537",2,0,1,0,1,16,1,12,3,0
NEW HAMPSHIRE,2023,Littleton,"6,137",5,0,4,0,1,73,1,68,4,0
NEW HAMPSHIRE,2023,Londonderry,"26,857",18,0,7,4,7,151,7,130,14,2
NEW HAMPSHIRE,2023,Loudon,"5,767",1,0,0,0,1,20,1,13,6,0
NEW HAMPSHIRE,2023,Lyme,"1,764",0,0,0,0,0,0,0,0,0,0
NEW HAMPSHIRE,2023,Lyndeborough,"1,710",0,0,0,0,0,7,0,6,1,0
NEW HAMPSHIRE,2023,Madison,"2,751",0,0,0,0,0,7,1,4,2,0
NEW HAMPSHIRE,2023,Manchester,"114,963",441,8,68,101,264,"1,929",170,"1,543",216,13
NEW HAMPSHIRE,2023,Marlborough,"2,180",1,0,1,0,0,5,1,4,0,1
