State,Year,Metropolitan/Nonmetropolitan,County,"Violent 
Crime",Murder and nonnegligent manslaughter,Rape1,Robbery,Aggravated assault,"Property 
Crime",Burglary,Larceny-theft,Motor vehicle theft,Arson2
Minnesota,2020,METROPOLITAN COUNTIES,Scott4,17,1,1,1,14,136,20,107,9,0
Minnesota,2020,METROPOLITAN COUNTIES,Sherburne,43,1,14,1,27,284,39,221,24,1
Minnesota,2020,METROPOLITAN COUNTIES,Stearns,21,0,13,0,8,221,36,175,10,2
Minnesota,2020,METROPOLITAN COUNTIES,St. Louis,105,2,26,2,75,514,158,316,40,4
Minnesota,2020,METROPOLITAN COUNTIES,Wabasha,4,0,1,0,3,18,1,13,4,1
Minnesota,2020,METROPOLITAN COUNTIES,Washington4,51,0,16,3,32,785,120,597,68,0
Minnesota,2020,METROPOLITAN COUNTIES,Wright4,91,0,25,7,59,"1,098",155,877,66,4
Minnesota,2020,NONMETROPOLITAN COUNTIES,Aitkin4,23,1,8,0,14,247,94,138,15,2
Minnesota,2020,NONMETROPOLITAN COUNTIES,Becker,24,0,9,0,15,120,49,50,21,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Beltrami,52,3,3,4,42,312,103,174,35,2
Minnesota,2020,NONMETROPOLITAN COUNTIES,Big Stone4,3,0,1,0,2,49,12,30,7,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Brown4,4,0,2,0,2,33,12,19,2,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Cass4,36,0,0,1,35,511,148,327,36,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Chippewa4,0,0,0,0,0,4,2,2,0,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Clearwater,13,0,2,0,11,42,11,22,9,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Cook4,18,0,7,0,11,68,3,63,2,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Crow Wing4,44,0,15,2,27,273,78,172,23,2
Minnesota,2020,NONMETROPOLITAN COUNTIES,Douglas,16,0,3,0,13,184,34,138,12,2
Minnesota,2020,NONMETROPOLITAN COUNTIES,Faribault,5,0,1,0,4,27,4,16,7,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Freeborn,10,0,1,0,9,117,39,68,10,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Goodhue,12,1,4,0,7,223,28,156,39,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Grant4,2,0,0,0,2,4,1,3,0,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Hubbard,24,0,9,2,13,174,53,108,13,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Itasca4,32,0,9,1,22,157,40,100,17,3
Minnesota,2020,NONMETROPOLITAN COUNTIES,Jackson4,4,0,1,0,3,30,5,18,7,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Kanabec,6,0,0,0,6,96,10,82,4,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Kandiyohi,17,0,3,0,14,202,15,166,21,3
Minnesota,2020,NONMETROPOLITAN COUNTIES,Kittson4,1,0,0,0,1,0,0,0,0,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Koochiching4,2,0,0,0,2,34,16,13,5,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Lake of the Woods,1,0,0,0,1,2,0,2,0,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Lincoln,4,0,0,0,4,4,0,3,1,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Lyon,14,0,3,0,11,34,12,16,6,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Marshall,0,0,0,0,0,4,0,4,0,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Martin,6,0,1,0,5,11,3,7,1,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,McLeod4,9,0,3,0,6,78,15,58,5,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Meeker4,20,0,3,0,17,109,24,63,22,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Morrison4,20,0,2,0,18,207,36,146,25,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Murray4,1,0,0,0,1,19,6,11,2,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Nobles,11,0,4,0,7,26,14,9,3,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Norman4,3,0,0,0,3,48,14,27,7,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Otter Tail,26,0,8,0,18,217,63,134,20,2
Minnesota,2020,NONMETROPOLITAN COUNTIES,Pennington4,2,0,0,1,1,26,8,17,1,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Pine4,95,1,12,6,76,775,226,456,93,5
Minnesota,2020,NONMETROPOLITAN COUNTIES,Pipestone4,8,0,4,0,4,69,5,61,3,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Pope4,4,0,1,0,3,51,10,32,9,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Red Lake4,4,0,1,0,3,3,1,0,2,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Redwood,7,0,2,0,5,53,14,35,4,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Renville4,6,0,0,0,6,82,17,61,4,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Rice4,23,0,4,0,19,137,34,88,15,4
Minnesota,2020,NONMETROPOLITAN COUNTIES,Rock,7,0,2,0,5,47,13,22,12,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Roseau4,7,1,1,0,5,59,12,45,2,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Sibley4,2,0,1,0,1,2,1,1,0,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Steele,8,0,3,2,3,103,21,71,11,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Stevens4,5,0,0,0,5,18,5,12,1,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Swift,0,0,0,0,0,2,1,1,0,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Todd4,19,1,4,0,14,144,37,98,9,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Traverse4,1,0,0,0,1,17,1,14,2,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Wadena,12,0,0,0,12,7,2,3,2,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Waseca,8,0,0,0,8,72,22,46,4,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Watonwan4,7,0,3,0,4,44,16,25,3,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Wilkin4,0,0,0,0,0,24,3,20,1,0
Minnesota,2020,NONMETROPOLITAN COUNTIES,Winona4,22,1,6,0,15,80,13,61,6,1
Minnesota,2020,NONMETROPOLITAN COUNTIES,Yellow Medicine4,1,0,0,0,1,35,8,23,4,0
Mississippi,2020,METROPOLITAN COUNTIES,DeSoto,55,1,15,7,32,368,62,239,67,3
Mississippi,2020,METROPOLITAN COUNTIES,Harrison,44,0,16,4,24,789,144,528,117,7
Mississippi,2020,METROPOLITAN COUNTIES,Hinds,78,4,1,4,69,330,125,145,60,2
Mississippi,2020,METROPOLITAN COUNTIES,Lamar,51,3,10,2,36,627,149,429,49,1
Mississippi,2020,METROPOLITAN COUNTIES,Madison,56,3,9,10,34,208,69,114,25,3
Mississippi,2020,METROPOLITAN COUNTIES,Rankin,64,1,7,4,52,432,46,332,54,4
Mississippi,2020,METROPOLITAN COUNTIES,Stone4,38,0,21,1,16,160,26,102,32,4
Mississippi,2020,METROPOLITAN COUNTIES,Tunica4,56,2,3,9,42,446,70,309,67,0
Mississippi,2020,NONMETROPOLITAN COUNTIES,Alcorn,17,0,4,3,10,304,98,167,39,0
Mississippi,2020,NONMETROPOLITAN COUNTIES,Claiborne,32,3,0,0,29,12,10,1,1,0
Mississippi,2020,NONMETROPOLITAN COUNTIES,Clay4,21,0,1,1,19,45,18,24,3,2
Mississippi,2020,NONMETROPOLITAN COUNTIES,George,36,0,15,1,20,327,86,172,69,2
Mississippi,2020,NONMETROPOLITAN COUNTIES,Jasper,14,0,3,2,9,99,25,60,14,1
Mississippi,2020,NONMETROPOLITAN COUNTIES,Lafayette,34,1,11,3,19,153,46,102,5,0
Mississippi,2020,NONMETROPOLITAN COUNTIES,Leake,53,0,7,1,45,142,53,75,14,3
Mississippi,2020,NONMETROPOLITAN COUNTIES,Lee,55,1,10,5,39,631,162,407,62,8
Mississippi,2020,NONMETROPOLITAN COUNTIES,Leflore,129,7,3,13,106,269,85,166,18,5
Mississippi,2020,NONMETROPOLITAN COUNTIES,Lincoln,31,2,2,17,10,264,80,156,28,0
Mississippi,2020,NONMETROPOLITAN COUNTIES,Marion,42,5,7,2,28,131,55,65,11,0
Mississippi,2020,NONMETROPOLITAN COUNTIES,Monroe4,65,0,13,2,50,177,56,94,27,3
Mississippi,2020,NONMETROPOLITAN COUNTIES,Pontotoc,68,1,22,10,35,235,90,98,47,0
Mississippi,2020,NONMETROPOLITAN COUNTIES,Tishomingo,22,0,7,0,15,146,62,72,12,5
Mississippi,2020,NONMETROPOLITAN COUNTIES,Union,24,1,3,2,18,176,50,102,24,1
Mississippi,2020,NONMETROPOLITAN COUNTIES,Warren,18,2,2,1,13,201,24,147,30,0
Mississippi,2020,NONMETROPOLITAN COUNTIES,Washington,12,1,0,4,7,241,83,116,42,
Missouri,2020,METROPOLITAN COUNTIES,Bates,3,0,1,2,0,90,45,42,3,0
Missouri,2020,METROPOLITAN COUNTIES,Boone4,107,1,27,9,70,636,101,431,104,8
Missouri,2020,METROPOLITAN COUNTIES,Buchanan,45,0,18,1,26,204,38,102,64,5
Missouri,2020,METROPOLITAN COUNTIES,Caldwell,20,0,0,1,19,73,29,32,12,2
Missouri,2020,METROPOLITAN COUNTIES,Callaway4,47,2,13,0,32,437,122,272,43,
Missouri,2020,METROPOLITAN COUNTIES,Cape Girardeau4,68,1,9,3,55,195,85,98,12,1
Missouri,2020,METROPOLITAN COUNTIES,Cass,91,1,3,1,86,222,74,121,27,0
Missouri,2020,METROPOLITAN COUNTIES,Christian,44,0,2,2,40,243,84,133,26,0
Missouri,2020,METROPOLITAN COUNTIES,Clay4,33,0,6,4,23,184,49,85,50,1
Missouri,2020,METROPOLITAN COUNTIES,Clinton,19,0,4,0,15,69,20,36,13,
Missouri,2020,METROPOLITAN COUNTIES,Cole4,41,0,4,1,36,354,60,253,41,1
Missouri,2020,METROPOLITAN COUNTIES,Dallas,1,0,0,0,1,40,14,25,1,0
Missouri,2020,METROPOLITAN COUNTIES,DeKalb,23,1,0,0,22,64,23,32,9,0
Missouri,2020,METROPOLITAN COUNTIES,Franklin,42,0,2,2,38,382,78,212,92,0
Missouri,2020,METROPOLITAN COUNTIES,Howard4,17,1,3,0,13,40,8,32,0,1
Missouri,2020,METROPOLITAN COUNTIES,Jackson,104,1,11,10,82,484,63,287,134,15
Missouri,2020,METROPOLITAN COUNTIES,Jasper,96,0,12,4,80,596,116,372,108,0
Missouri,2020,METROPOLITAN COUNTIES,Jefferson4,532,3,32,17,480,"2,497",557,"1,461",479,12
Missouri,2020,METROPOLITAN COUNTIES,Lafayette4,0,0,0,0,0,54,0,43,11,0
Missouri,2020,METROPOLITAN COUNTIES,Lincoln4,115,0,13,0,102,183,57,112,14,0
Missouri,2020,METROPOLITAN COUNTIES,Newton4,74,2,11,7,54,619,125,391,103,2
Missouri,2020,METROPOLITAN COUNTIES,Osage,3,0,2,0,1,140,47,75,18,0
Missouri,2020,METROPOLITAN COUNTIES,Platte4,44,0,10,2,32,288,47,185,56,1
Missouri,2020,METROPOLITAN COUNTIES,Ray,91,0,0,1,90,80,34,38,8,
Missouri,2020,METROPOLITAN COUNTIES,St. Charles4,0,0,0,0,0,0,0,0,0,0
Missouri,2020,METROPOLITAN COUNTIES,St. Charles County Police Department4,178,0,14,8,156,838,127,569,142,4
Missouri,2020,METROPOLITAN COUNTIES,St. Louis County Police Department4,"2,001",43,101,317,"1,540","7,772","1,120","5,030","1,622",66
Missouri,2020,METROPOLITAN COUNTIES,Warren4,63,0,16,1,46,207,52,112,43,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Adair4,8,0,0,0,8,91,28,56,7,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Atchison,2,0,2,0,0,5,1,3,1,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Audrain4,29,0,6,0,23,122,35,68,19,4
Missouri,2020,NONMETROPOLITAN COUNTIES,Benton,36,2,2,0,32,191,69,68,54,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Butler4,68,0,14,6,48,608,133,356,119,4
Missouri,2020,NONMETROPOLITAN COUNTIES,Camden4,98,0,13,0,85,393,101,232,60,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Carter4,36,0,1,1,34,36,10,21,5,2
Missouri,2020,NONMETROPOLITAN COUNTIES,Cedar,44,0,9,0,35,97,41,55,1,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Clark4,13,0,1,0,12,82,32,45,5,2
Missouri,2020,NONMETROPOLITAN COUNTIES,Crawford,16,0,0,0,16,220,66,108,46,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Dent4,13,1,5,0,7,65,30,28,7,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Douglas4,14,0,3,0,11,35,12,15,8,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Gasconade,36,0,2,2,32,124,41,58,25,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Gentry,2,0,0,0,2,26,5,11,10,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Grundy4,3,0,0,0,3,19,4,7,8,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Henry,48,0,3,1,44,206,74,101,31,6
Missouri,2020,NONMETROPOLITAN COUNTIES,Hickory,3,0,0,0,3,67,21,38,8,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Holt,3,0,1,0,2,44,21,18,5,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Howell,91,1,2,1,87,380,102,215,63,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Iron,12,0,2,0,10,63,18,36,9,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Johnson4,25,2,1,0,22,263,57,165,41,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Lawrence4,29,2,9,2,16,235,54,160,21,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Lewis,8,0,1,1,6,55,16,32,7,2
Missouri,2020,NONMETROPOLITAN COUNTIES,Livingston4,3,0,0,0,3,17,3,11,3,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Madison4,1,0,1,0,0,19,5,13,1,0
Missouri,2020,NONMETROPOLITAN COUNTIES,McDonald4,63,2,7,2,52,170,56,114,0,2
Missouri,2020,NONMETROPOLITAN COUNTIES,Mississippi4,5,0,3,0,2,30,7,22,1,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Monroe,13,1,2,0,10,27,5,13,9,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Montgomery,0,0,0,0,0,47,11,34,2,0
Missouri,2020,NONMETROPOLITAN COUNTIES,New Madrid4,24,2,2,1,19,84,19,56,9,2
Missouri,2020,NONMETROPOLITAN COUNTIES,Nodaway4,1,0,0,0,1,54,16,33,5,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Oregon4,22,0,4,1,17,59,22,26,11,2
Missouri,2020,NONMETROPOLITAN COUNTIES,Pemiscot4,27,1,1,2,23,90,12,56,22,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Perry4,28,0,1,0,27,29,10,16,3,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Pettis4,18,0,2,1,15,34,14,16,4,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Phelps4,41,1,10,0,30,238,62,131,45,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Pike4,19,0,2,1,16,91,37,47,7,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Pulaski4,51,0,11,2,38,177,34,121,22,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Ralls4,16,0,0,0,16,65,11,50,4,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Randolph4,22,0,3,0,19,79,24,49,6,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Ripley4,3,1,0,0,2,100,27,54,19,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Saline4,58,1,0,0,57,57,19,30,8,2
Missouri,2020,NONMETROPOLITAN COUNTIES,Schuyler4,4,0,0,0,4,67,11,50,6,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Shannon,17,3,1,0,13,26,4,12,10,2
Missouri,2020,NONMETROPOLITAN COUNTIES,Shelby,0,0,0,0,0,17,2,12,3,0
Missouri,2020,NONMETROPOLITAN COUNTIES,St. Clair4,24,0,3,0,21,133,70,38,25,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Ste. Genevieve,54,0,7,0,47,133,20,75,38,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Stoddard4,26,0,5,0,21,217,61,135,21,4
Missouri,2020,NONMETROPOLITAN COUNTIES,Stone4,181,1,16,44,120,302,84,180,38,2
Missouri,2020,NONMETROPOLITAN COUNTIES,Taney4,75,1,8,3,63,219,29,150,40,0
Missouri,2020,NONMETROPOLITAN COUNTIES,Washington,91,2,16,0,73,457,128,219,110,3
Missouri,2020,NONMETROPOLITAN COUNTIES,Wayne4,17,1,0,0,16,157,59,83,15,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Worth,4,1,0,0,3,12,3,4,5,1
Missouri,2020,NONMETROPOLITAN COUNTIES,Wright,19,0,2,0,17,50,18,19,13,1
Montana,2020,METROPOLITAN COUNTIES,Carbon,14,0,1,0,13,61,12,43,6,0
Montana,2020,METROPOLITAN COUNTIES,Cascade,93,0,12,0,81,262,62,184,16,3
Montana,2020,METROPOLITAN COUNTIES,Missoula,104,2,14,0,88,280,98,157,25,2
Montana,2020,METROPOLITAN COUNTIES,Stillwater,25,0,3,0,22,50,12,31,7,0
Montana,2020,METROPOLITAN COUNTIES,Yellowstone,147,1,10,6,130,809,110,556,143,7
Montana,2020,NONMETROPOLITAN COUNTIES,Beaverhead,0,0,0,0,0,1,0,1,0,0
Montana,2020,NONMETROPOLITAN COUNTIES,Big Horn,72,0,8,5,59,213,33,128,52,2
Montana,2020,NONMETROPOLITAN COUNTIES,Blaine,7,0,2,1,4,9,2,6,1,0
Montana,2020,NONMETROPOLITAN COUNTIES,Broadwater,22,0,0,0,22,40,11,26,3,1
Montana,2020,NONMETROPOLITAN COUNTIES,Butte-Silver Bow7,142,0,10,11,121,,,"1,108",197,5
Montana,2020,NONMETROPOLITAN COUNTIES,Carter,0,0,0,0,0,0,0,0,0,0
Montana,2020,NONMETROPOLITAN COUNTIES,Chouteau,4,0,0,0,4,4,1,3,0,0
Montana,2020,NONMETROPOLITAN COUNTIES,Custer,4,0,2,0,2,6,2,4,0,0
Montana,2020,NONMETROPOLITAN COUNTIES,Dawson,5,0,2,0,3,41,4,35,2,1
Montana,2020,NONMETROPOLITAN COUNTIES,Deer Lodge,17,0,0,0,17,189,49,121,19,3
Montana,2020,NONMETROPOLITAN COUNTIES,Fergus,11,0,1,0,10,19,4,14,1,0
Montana,2020,NONMETROPOLITAN COUNTIES,Flathead,191,6,26,6,153,800,134,521,145,5
Montana,2020,NONMETROPOLITAN COUNTIES,Gallatin,127,1,38,0,88,400,23,330,47,2
Montana,2020,NONMETROPOLITAN COUNTIES,Garfield,1,0,0,0,1,3,0,3,0,0
Montana,2020,NONMETROPOLITAN COUNTIES,Glacier,12,1,1,0,10,37,7,18,12,0
Montana,2020,NONMETROPOLITAN COUNTIES,Golden Valley,2,0,1,0,1,0,0,0,0,0
Montana,2020,NONMETROPOLITAN COUNTIES,Granite,2,0,0,0,2,17,3,11,3,0
Montana,2020,NONMETROPOLITAN COUNTIES,Hill,30,1,4,1,24,106,7,90,9,1
Montana,2020,NONMETROPOLITAN COUNTIES,Jefferson,25,0,2,1,22,89,15,63,11,2
Montana,2020,NONMETROPOLITAN COUNTIES,Lake,135,2,16,6,111,335,62,185,88,8
Montana,2020,NONMETROPOLITAN COUNTIES,Lewis and Clark,90,1,15,3,71,317,66,204,47,1
Montana,2020,NONMETROPOLITAN COUNTIES,Liberty,0,0,0,0,0,0,0,0,0,0
Montana,2020,NONMETROPOLITAN COUNTIES,Lincoln,17,0,3,0,14,44,2,38,4,1
Montana,2020,NONMETROPOLITAN COUNTIES,Madison,8,1,0,0,7,39,11,23,5,0
Montana,2020,NONMETROPOLITAN COUNTIES,McCone,0,0,0,0,0,1,0,0,1,0
Montana,2020,NONMETROPOLITAN COUNTIES,Meagher,1,0,1,0,0,5,0,4,1,0
Montana,2020,NONMETROPOLITAN COUNTIES,Mineral,18,0,0,0,18,36,5,22,9,1
Montana,2020,NONMETROPOLITAN COUNTIES,Musselshell,27,0,0,0,27,38,1,28,9,0
Montana,2020,NONMETROPOLITAN COUNTIES,Park,11,0,3,1,7,43,2,35,6,3
Montana,2020,NONMETROPOLITAN COUNTIES,Phillips,21,0,5,0,16,37,10,21,6,0
Montana,2020,NONMETROPOLITAN COUNTIES,Pondera,6,0,0,0,6,9,0,7,2,1
Montana,2020,NONMETROPOLITAN COUNTIES,Powder River,0,0,0,0,0,0,0,0,0,0
Montana,2020,NONMETROPOLITAN COUNTIES,Powell7,,,2,0,19,15,9,5,1,0
Montana,2020,NONMETROPOLITAN COUNTIES,Prairie,11,0,0,0,11,2,0,2,0,0
Montana,2020,NONMETROPOLITAN COUNTIES,Ravalli,101,5,7,1,88,350,75,245,30,7
Montana,2020,NONMETROPOLITAN COUNTIES,Richland,14,0,1,0,13,28,4,16,8,0
Montana,2020,NONMETROPOLITAN COUNTIES,Roosevelt,53,2,1,1,49,61,18,23,20,2
Montana,2020,NONMETROPOLITAN COUNTIES,Rosebud,4,0,0,0,4,12,2,9,1,0
Montana,2020,NONMETROPOLITAN COUNTIES,Sanders,7,0,1,0,6,52,5,43,4,0
Montana,2020,NONMETROPOLITAN COUNTIES,Sheridan,10,0,2,0,8,39,6,32,1,1
Montana,2020,NONMETROPOLITAN COUNTIES,Sweet Grass,20,0,4,0,16,36,3,28,5,1
Montana,2020,NONMETROPOLITAN COUNTIES,Teton,13,0,1,0,12,31,0,25,6,0
Montana,2020,NONMETROPOLITAN COUNTIES,Toole,41,0,8,1,32,45,5,39,1,1
Montana,2020,NONMETROPOLITAN COUNTIES,Valley,14,0,2,0,12,38,4,32,2,0
Montana,2020,NONMETROPOLITAN COUNTIES,Wheatland,2,0,0,0,2,1,0,1,0,0
Montana,2020,NONMETROPOLITAN COUNTIES,Wibaux,1,0,0,0,1,0,0,0,0,0
Nebraska,2020,METROPOLITAN COUNTIES,Cass,22,0,10,0,12,182,41,114,27,1
Nebraska,2020,METROPOLITAN COUNTIES,Dixon,5,0,1,0,4,26,9,13,4,0
Nebraska,2020,METROPOLITAN COUNTIES,Douglas,78,1,20,8,49,507,88,338,81,8
Nebraska,2020,METROPOLITAN COUNTIES,Hall,31,0,6,0,25,101,24,62,15,1
Nebraska,2020,METROPOLITAN COUNTIES,Saunders,12,0,1,1,10,49,18,25,6,0
Nebraska,2020,METROPOLITAN COUNTIES,Washington,4,0,0,0,4,50,13,34,3,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Adams,11,0,7,0,4,82,23,51,8,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Boone,3,0,0,0,3,19,5,12,2,1
Nebraska,2020,NONMETROPOLITAN COUNTIES,Box Butte,1,0,0,0,1,9,3,6,0,
Nebraska,2020,NONMETROPOLITAN COUNTIES,Buffalo,19,0,5,1,13,110,10,79,21,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Cheyenne,9,0,2,0,7,11,4,3,4,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Custer,0,0,0,0,0,20,1,16,3,1
Nebraska,2020,NONMETROPOLITAN COUNTIES,Dawes,0,0,0,0,0,5,0,5,0,
Nebraska,2020,NONMETROPOLITAN COUNTIES,Fillmore,8,0,0,0,8,12,4,7,1,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Franklin,0,0,0,0,0,18,5,9,4,
Nebraska,2020,NONMETROPOLITAN COUNTIES,Frontier,5,1,3,0,1,28,3,23,2,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Gage,20,0,2,0,18,37,9,28,0,1
Nebraska,2020,NONMETROPOLITAN COUNTIES,Gosper,2,0,1,0,1,11,3,8,0,1
Nebraska,2020,NONMETROPOLITAN COUNTIES,Johnson,11,0,1,0,10,17,5,11,1,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Kearney,9,0,4,0,5,29,11,17,1,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Keith,5,0,0,0,5,20,5,13,2,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Keya Paha,0,0,0,0,0,0,0,0,0,
Nebraska,2020,NONMETROPOLITAN COUNTIES,Knox4,0,0,0,0,0,29,7,16,6,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Lincoln,11,0,2,1,8,82,25,45,12,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Madison,11,0,2,1,8,15,4,8,3,1
Nebraska,2020,NONMETROPOLITAN COUNTIES,Nemaha,7,0,2,0,5,29,13,11,5,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Pawnee,3,0,0,1,2,21,7,7,7,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Perkins,4,0,1,0,3,20,7,9,4,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Phelps,7,0,4,0,3,22,5,15,2,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Saline,12,0,2,0,10,23,7,16,0,1
Nebraska,2020,NONMETROPOLITAN COUNTIES,Thayer,9,0,0,0,9,19,2,16,1,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Valley,3,0,0,0,3,4,0,4,0,0
Nebraska,2020,NONMETROPOLITAN COUNTIES,Wayne,3,0,1,0,2,16,2,13,1,1
Nevada,2020,METROPOLITAN COUNTIES,Carson City4,216,1,62,13,140,617,155,384,78,9
Nevada,2020,METROPOLITAN COUNTIES,Storey,36,3,2,2,29,86,19,60,7,0
Nevada,2020,METROPOLITAN COUNTIES,Washoe4,241,2,41,8,190,722,182,460,80,19
Nevada,2020,NONMETROPOLITAN COUNTIES,Churchill,26,2,4,3,17,175,66,81,28,4
Nevada,2020,NONMETROPOLITAN COUNTIES,Douglas4,54,3,9,5,37,531,57,440,34,7
Nevada,2020,NONMETROPOLITAN COUNTIES,Elko4,86,2,14,3,67,192,42,119,31,1
Nevada,2020,NONMETROPOLITAN COUNTIES,Humboldt,28,0,2,0,26,68,36,17,15,
Nevada,2020,NONMETROPOLITAN COUNTIES,Lander,50,0,6,0,44,88,36,36,16,4
Nevada,2020,NONMETROPOLITAN COUNTIES,Lincoln,1,0,0,0,1,36,13,17,6,0
Nevada,2020,NONMETROPOLITAN COUNTIES,Lyon4,153,1,16,11,125,521,142,307,72,10
Nevada,2020,NONMETROPOLITAN COUNTIES,Nye4,168,3,21,22,122,677,218,338,121,21
Nevada,2020,NONMETROPOLITAN COUNTIES,Pershing,49,2,2,0,45,27,10,15,2,1
Nevada,2020,NONMETROPOLITAN COUNTIES,White Pine,26,1,6,2,17,81,33,35,13,1
New Hampshire,2020,METROPOLITAN COUNTIES,Strafford,1,0,0,0,1,0,0,0,0,1
New Hampshire,2020,NONMETROPOLITAN COUNTIES,Carroll,3,0,1,0,2,51,3,42,6,0
New Hampshire,2020,NONMETROPOLITAN COUNTIES,Cheshire,2,0,1,0,1,8,2,6,0,0
New Hampshire,2020,NONMETROPOLITAN COUNTIES,Grafton,8,0,7,0,1,1,0,1,0,0
