State,Year,University/College,Student_Enrollment,Violent_Crime,Property_Crime,Violent_Crime_Rate,Property_Crime_Rate
Pennsylvania,2023,Villanova University,12034.0,11.0,57.0,0.9140767824497258,4.7365796908758515
Pennsylvania,2023,Wilkes University,7263.0,1.0,11.0,0.137684152554041,1.5145256780944514
Pennsylvania10,2022,Lafayette College ,2619.0,3.0,57.0,1.145475372279496,21.76403207331042
Pennsylvania11,2022,Luzerne County Community College,6303.0,0.0,0.0,0.0,0.0
Pennsylvania12,2022,Mansfield University,2110.0,0.0,4.0,0.0,1.895734597156398
Pennsylvania13,2022,Pennsylvania State University,,8.0,7.0,,
Pennsylvania4,2022,Albright University,1695.0,2.0,21.0,1.1799410029498525,12.389380530973453
Pennsylvania5,2022,Bucknell University,3815.0,4.0,58.0,1.0484927916120577,15.203145478374836
Pennsylvania6,2022,Dickinson College,2088.0,6.0,48.0,2.8735632183908044,22.988505747126435
Pennsylvania7,2022,Drexel University ,27010.0,52.0,401.0,1.9252128841169935,14.846353202517586
Pennsylvania8,2022,Franklin and Marshall College,2365.0,9.0,16.0,3.8054968287526423,6.765327695560253
Pennsylvania9,2022,Juniata College,1440.0,0.0,14.0,0.0,9.722222222222223
Rhode Island,2021,Brown University,10807.0,1.0,75.0,0.092532617747756,6.939946331081706
Rhode Island,2021,University of Rhode Island,21108.0,4.0,26.0,0.1895016107636914,1.2317604699639948
Rhode Island,2022,University of Rhode Island,20720.0,11.0,46.0,0.5308880308880309,2.22007722007722
Rhode Island,2023,Brown University,11151.0,0.0,93.0,0.0,8.340059187516815
Rhode Island,2023,University of Rhode Island,20793.0,2.0,43.0,0.0961862165151733,2.068003655076228
Rhode Island,2020,Brown University,10760.0,0.0,47.0,0.0,4.368029739776952
Rhode Island,2020,University of Rhode Island,20628.0,3.0,20.0,0.1454333915066899,0.9695559433779328
South Carolina,2021,Bob Jones University,3750.0,0.0,0.0,0.0,0.0
South Carolina,2021,Clemson University,28933.0,7.0,110.0,0.2419382711782393,3.8018871185151903
South Carolina,2021,Coastal Carolina University,11870.0,5.0,63.0,0.4212299915754001,5.307497893850043
South Carolina,2021,Medical University of South Carolina,3458.0,10.0,116.0,2.891844997108155,33.5454019664546
South Carolina,2021,The Citadel,4409.0,3.0,27.0,0.6804264005443411,6.12383760489907
South Carolina,2021,University of South Carolina:,16142.333333333334,6.0,189.0,0.2139348409463591,3.3256635966185204
South Carolina,2022,Bob Jones University,3654.0,0.0,0.0,0.0,0.0
South Carolina,2022,Clemson University,29483.0,5.0,117.0,0.1695892548248143,3.9683885629006546
South Carolina,2022,Coastal Carolina University,11421.0,6.0,61.0,0.5253480430785396,5.341038437965152
South Carolina,2022,Francis Marion University,4743.0,1.0,13.0,0.2108370229812355,2.7408812987560616
South Carolina,2022,Lander University,3857.0,10.0,21.0,2.5926886180969664,5.44464609800363
South Carolina,2022,Medical University of South Carolina,3638.0,8.0,88.0,2.1990104452996153,24.189114898295767
South Carolina,2022,Orangeburg-Calhoun Technical College,3219.0,0.0,2.0,0.0,0.6213109661385523
South Carolina,2022,Presbyterian College,1337.0,0.0,27.0,0.0,20.19446522064323
South Carolina,2022,South Carolina State University,2625.0,11.0,45.0,4.190476190476191,17.142857142857142
South Carolina,2022,Spartanburg Methodist College,1116.0,4.0,9.0,3.5842293906810037,8.064516129032258
South Carolina,2022,University of South Carolina:,16915.666666666668,6.0,185.0,0.0898906803270982,2.3494725172173885
South Carolina,2022,Winthrop University,6589.0,2.0,32.0,0.3035361966914555,4.856579147063288
South Carolina,2022,York Technical College,5556.0,0.0,0.0,0.0,0.0
South Carolina,2023,Clemson University,30368.0,7.0,146.0,0.2305057955742887,4.807692307692308
South Carolina,2023,Coastal Carolina University,11562.0,10.0,90.0,0.864902266043937,7.784120394395433
South Carolina,2023,College of Charleston,12549.0,1.0,35.0,0.0796876245119133,2.7890668579169655
South Carolina,2023,Francis Marion University,4501.0,5.0,10.0,1.110864252388358,2.221728504776716
South Carolina,2023,Lander University,4369.0,3.0,20.0,0.686655985351339,4.577706569008927
South Carolina,2023,Medical University of South Carolina,3756.0,9.0,88.0,2.3961661341853033,23.42917997870075
South Carolina,2023,University of South Carolina:,15892.666666666666,4.0,153.0,0.076479032361042,2.707124667598959
South Carolina,2023,Winthrop University,6071.0,1.0,20.0,0.1647175094712568,3.2943501894251357
South Carolina,2023,York Technical College,5548.0,0.0,0.0,0.0,0.0
South Dakota,2021,South Dakota State University,13937.0,1.0,12.0,0.0717514529669225,0.8610174356030709
South Dakota,2022,South Dakota State University,13678.0,1.0,21.0,0.0731101038163474,1.5353121801432956
South Dakota,2022,University of South Dakota,12018.0,1.0,49.0,0.0832085205525045,4.077217507072724
South Dakota,2023,South Dakota State University,13726.0,0.0,28.0,0.0,2.039924231385691
South Carolina,2020,Bob Jones University,3455.0,0.0,0.0,0.0,0.0
South Carolina,2020,Clemson University,28310.0,1.0,75.0,0.0353232073472271,2.6492405510420345
South Carolina,2020,Coastal Carolina University,11982.0,4.0,44.0,0.3338340844600234,3.6721749290602568
South Carolina,2020,College of Charleston,12907.0,0.0,26.0,0.0,2.014410784845433
South Carolina,2020,Francis Marion University,4395.0,1.0,9.0,0.2275312855517633,2.04778156996587
South Carolina,2020,Medical University of South Carolina,3402.0,11.0,98.0,3.233392122281011,28.80658436213992
South Carolina,2020,Orangeburg-Calhoun Technical College,3385.0,0.0,0.0,0.0,0.0
South Carolina,2020,The Citadel,4458.0,1.0,27.0,0.2243158366980708,6.056527590847914
South Carolina,2020,University of South Carolina:,15711.333333333334,7.0,169.0,0.4565987081807424,2.4018983893072257
South Carolina,2020,Winthrop University,6801.0,1.0,18.0,0.1470372004117041,2.6466696074106753
South Dakota,2020,South Dakota School of Mines and Technology,3076.0,0.0,5.0,0.0,1.625487646293888
South Dakota,2020,South Dakota State University,14785.0,0.0,7.0,0.0,0.4734528238079134
Tennessee,2021,Austin Peay State University,12796.0,2.0,29.0,0.1562988433885589,2.266333229134104
Tennessee,2021,East Tennessee State University,15939.0,6.0,45.0,0.3764351590438546,2.82326369282891
Tennessee,2021,Middle Tennessee State University,25346.0,4.0,46.0,0.1578158289276414,1.8148820326678765
Tennessee,2021,Tennessee State University,8997.0,3.0,22.0,0.3334444814938312,2.445259530954763
Tennessee,2021,Tennessee Technological University,11103.0,1.0,37.0,0.0900657479960371,3.332432675853373
Tennessee,2021,University of Memphis,25128.0,9.0,60.0,0.3581661891117478,2.3877745940783193
Tennessee,2021,University of Tennessee:,20217.5,10.0,124.0,0.2441276161513866,2.418943466072456
Tennessee,2021,University of the South,1957.0,4.0,41.0,2.043944813490036,20.950434338272863
Tennessee,2021,Vanderbilt University,13918.0,30.0,336.0,2.1554821094984913,24.1413996263831
Tennessee,2022,Austin Peay State University,12108.0,4.0,28.0,0.3303600925008259,2.3125206475057816
Tennessee,2022,East Tennessee State University,15797.0,8.0,64.0,0.5064252706210041,4.0514021649680325
Tennessee,2022,Middle Tennessee State University,25626.0,2.0,65.0,0.0780457348005931,2.5364863810192775
Tennessee,2022,Tennessee State University,8424.0,4.0,33.0,0.4748338081671415,3.9173789173789175
Tennessee,2022,Tennessee Technological University,11296.0,1.0,72.0,0.0885269121813031,6.373937677053824
Tennessee,2022,University of Memphis,25700.0,5.0,170.0,0.1945525291828793,6.614785992217898
Tennessee,2022,University of Tennessee:,14364.5,20.0,312.0,0.2577205575068941,6.51186223327886
Tennessee,2022,University of the South,1940.0,2.0,34.0,1.0309278350515465,17.52577319587629
Tennessee,2022,Vanderbilt University,14356.0,24.0,447.0,1.671774867651156,31.13680691000279
Tennessee,2023,East Tennessee State University,15096.0,6.0,63.0,0.397456279809221,4.17329093799682
Tennessee,2023,Middle Tennessee State University,28573.0,3.0,66.0,0.1049942253176075,2.3098729569873657
Tennessee,2023,Tennessee State University,8976.0,1.0,29.0,0.1114081996434937,3.230837789661319
Tennessee,2023,Tennessee Technological University,10804.0,1.0,36.0,0.0925583117363939,3.3320992225101818
Tennessee,2023,University of Memphis,25394.0,13.0,183.0,0.5119319524297078,7.206426714972041
Tennessee,2023,University of Tennessee:,18275.666666666668,8.0,217.0,0.1935634358696357,4.580206679755187
Tennessee,2023,University of the South,1954.0,1.0,21.0,0.5117707267144319,10.747185261003072
Tennessee,2023,Vanderbilt University,14770.0,22.0,384.0,1.4895057549085984,25.998645903859178
Texas,2021,Alvin Community College,8414.0,0.0,0.0,0.0,0.0
Texas,2021,Amarillo College,12389.0,0.0,8.0,0.0,0.6457341189765113
Texas,2021,Angelo State University,12030.0,0.0,18.0,0.0,1.4962593516209477
Texas,2021,Austin College,1326.0,0.0,0.0,0.0,0.0
Texas,2021,Austin Community College District,63569.0,0.0,36.0,0.0,0.5663137692900628
Texas,2021,Baylor Health Care System2,,2.0,317.0,,
Texas,2021,Brazosport College,5805.0,0.0,1.0,0.0,0.1722652885443583
Texas,2021,Cisco College,4876.0,0.0,3.0,0.0,0.6152584085315833
Texas,2021,Concordia University,3338.0,0.0,0.0,0.0,0.0
Texas,2021,Dallas County Community College District,125613.0,2.0,26.0,0.0159219189096669,0.2069849458256709
Texas,2021,El Paso Community College,37636.0,0.0,2.0,0.0,0.0531406100542034
Texas,2021,Hardin-Simmons University,2487.0,0.0,4.0,0.0,1.6083634901487736
Texas,2021,Houston Community College,81256.0,1.0,59.0,0.0123067834990646,0.7261002264448164
Texas,2021,Lamar University,21621.0,5.0,25.0,0.2312566486286481,1.1562832431432404
Texas,2021,Lone Star College System District ,102989.0,0.0,24.0,0.0,0.2330345959277204
Texas,2021,Lubbock Christian University,2040.0,0.0,6.0,0.0,2.941176470588235
Texas,2021,Midwestern State University,6947.0,0.0,21.0,0.0,3.0228875773715274
Texas,2021,Odessa College,10162.0,0.0,9.0,0.0,0.8856524306238929
Texas,2021,Paris Junior College,6822.0,0.0,0.0,0.0,0.0
Texas,2021,Prairie View A&M University,10184.0,4.0,67.0,0.3927729772191674,6.578947368421052
Texas,2021,Rice University,8005.0,3.0,130.0,0.3747657713928795,16.239850093691444
Texas,2021,Sam Houston State University,24116.0,7.0,71.0,0.2902637253275833,2.944103499751203
Texas,2021,San Jacinto College,42923.0,0.0,24.0,0.0,0.5591407869906577
Texas,2021,South Plains College,12258.0,0.0,3.0,0.0,0.2447381302006853
Texas,2021,Southern Methodist University,12963.0,1.0,125.0,0.0771426367353236,9.64282959191545
Texas,2021,Southwestern Christian College,117.0,0.0,0.0,0.0,0.0
Texas,2021,Southwestern University,1562.0,0.0,15.0,0.0,9.603072983354672
Texas,2021,St. Edwards University,4324.0,2.0,40.0,0.4625346901017576,9.250693802035151
Texas,2021,St. Mary's University,3757.0,2.0,18.0,0.5323396326856535,4.791056694170881
Texas,2021,St. Thomas University,3938.0,1.0,10.0,0.2539360081259522,2.5393600812595225
Texas,2021,Stephen F. Austin State University,14759.0,4.0,29.0,0.2710210718883393,1.96490277119046
Texas,2021,Sul Ross State University,2949.0,0.0,2.0,0.0,0.678195998643608
Texas,2021,Tarleton State University,15196.0,6.0,53.0,0.3948407475651487,3.4877599368254804
Texas,2021,Texas A&M University:,32183.0,14.0,369.0,0.1483323062395173,2.3836775208096905
Texas,2021,Texas Christian University,11506.0,2.0,53.0,0.1738223535546671,4.6062923691986795
Texas,2021,Texas State Technical College:,13892.0,4.0,44.0,0.2159516268355888,2.951338900086381
Texas,2021,Texas State University,42292.0,8.0,28.0,0.1891610706516599,0.6620637472808095
Texas,2021,Texas Tech University,41909.0,5.0,290.0,0.1193061156314872,6.919754706626262
Texas,2021,Texas Woman's University,19733.0,2.0,26.0,0.1013530633963411,1.3175898241524349
Texas,2021,Trinity Valley Community College,8188.0,1.0,6.0,0.1221299462628236,0.7327796775769418
Texas,2021,Tyler Junior College,16990.0,4.0,21.0,0.2354326074161271,1.2360211889346675
Texas,2021,University of Houston:,26815.666666666668,16.0,316.0,0.1041320915581415,2.4080598781318066
Texas,2021,University of North Texas,45298.0,10.0,101.0,0.2207602984679235,2.2296790145260275
Texas,2021,University of Texas:,22553.30769230769,56.0,1171.0,0.8631192986521976,16.79289074617791
Texas,2021,West Texas A&M University,11678.0,2.0,23.0,0.1712622024319232,1.9695153279671176
Texas,2022,Alvin Community College,7481.0,0.0,0.0,0.0,0.0
Texas,2022,Amarillo College,11769.0,0.0,8.0,0.0,0.6797518905599456
Texas,2022,Angelo State University,12391.0,6.0,37.0,0.4842224194980227,2.9860382535711407
Texas,2022,Austin College,1324.0,0.0,0.0,0.0,0.0
Texas,2022,Austin Community College District,61370.0,2.0,64.0,0.0325892129705067,1.0428548150562165
Texas,2022,Baylor Health Care System3,,2.0,355.0,,
Texas,2022,Brazosport College,5501.0,0.0,2.0,0.0,0.3635702599527358
Texas,2022,Central Texas College,18388.0,0.0,7.0,0.0,0.3806830541657603
Texas,2022,Cisco College,4445.0,3.0,2.0,0.6749156355455568,0.4499437570303712
Texas,2022,Concordia University,2763.0,0.0,0.0,0.0,0.0
Texas,2022,Dallas County Community College District,110694.0,0.0,11.0,0.0,0.0993730464162465
Texas,2022,El Paso Community College,33704.0,0.0,9.0,0.0,0.2670306195110373
Texas,2022,Grayson College,4101.0,0.0,0.0,0.0,0.0
Texas,2022,Hardin-Simmons University,2279.0,1.0,19.0,0.4387889425186485,8.336989907854322
Texas,2022,Houston Community College,72749.0,0.0,79.0,0.0,1.0859255797330547
Texas,2022,Kilgore College,6886.0,0.0,3.0,0.0,0.4356665698518733
Texas,2022,Lamar University,22837.0,7.0,47.0,0.3065201208565047,2.0580636686079608
Texas,2022,Lone Star College System District ,107768.0,1.0,63.0,0.0092791923390988,0.5845891173632246
Texas,2022,Lubbock Christian University,1858.0,0.0,8.0,0.0,4.3057050592034445
Texas,2022,McLennan Community College,12405.0,0.0,0.0,0.0,0.0
Texas,2022,Midwestern State University,6837.0,0.0,11.0,0.0,1.6088927892350444
Texas,2022,Odessa College,9971.0,0.0,8.0,0.0,0.802326747567947
Texas,2022,Panola College,3277.0,0.0,0.0,0.0,0.0
Texas,2022,Paris Junior College,6148.0,1.0,2.0,0.1626545217957059,0.3253090435914119
Texas,2022,Prairie View A&M University,10303.0,16.0,117.0,1.5529457439580705,11.35591575269339
Texas,2022,Rice University,8270.0,1.0,131.0,0.120918984280532,15.8403869407497
Texas,2022,Sam Houston State University,24652.0,7.0,94.0,0.2839526204770404,3.813078046405971
Texas,2022,San Jacinto College,41796.0,3.0,48.0,0.0717772035601493,1.1484352569623888
Texas,2022,South Plains College,12259.0,3.0,3.0,0.2447181662452076,0.2447181662452076
Texas,2022,Southern Methodist University,13602.0,1.0,178.0,0.073518600205852,13.08631083664167
Texas,2022,St. Edwards University,4006.0,0.0,26.0,0.0,6.490264603095357
Texas,2022,St. Mary's University,3683.0,2.0,48.0,0.5430355688297583,13.0328536519142
Texas,2022,St. Thomas University,4297.0,0.0,23.0,0.0,5.352571561554573
Texas,2022,Stephen F. Austin State University,14155.0,1.0,22.0,0.0706464146944542,1.5542211232779937
Texas,2022,Sul Ross State University,2879.0,0.0,6.0,0.0,2.084056964223689
Texas,2022,Tarleton State University,16109.0,6.0,48.0,0.3724625985473959,2.979700788379167
Texas,2022,Texas A&M International University,9961.0,1.0,14.0,0.1003915269551249,1.4054813773717498
Texas,2022,Texas A&M University:,32635.666666666668,12.0,502.0,0.1442356168499959,3.5606662359711323
Texas,2022,Texas Christian University,11957.0,0.0,73.0,0.0,6.105210337041064
Texas,2022,Texas State Technical College:,12577.0,2.0,83.0,0.1590204341257851,6.281307147968514
Texas,2022,Texas State University,42111.0,21.0,55.0,0.4986820545700648,1.306072047683503
Texas,2022,Texas Tech University,43379.0,12.0,282.0,0.2766315498282579,6.50084142096406
Texas,2022,Texas Woman's University,20404.0,0.0,27.0,0.0,1.3232699470692022
Texas,2022,Trinity Valley Community College,6696.0,3.0,10.0,0.4480286738351254,1.4934289127837517
Texas,2022,Tyler Junior College,15918.0,1.0,14.0,0.0628219625581103,0.8795074758135445
Texas,2022,University of Houston:,27518.333333333332,22.0,402.0,0.1398423595219934,2.97398122234681
Texas,2022,University of North Texas,47297.0,9.0,191.0,0.1902869103748652,4.038311097955473
Texas,2022,University of Texas:,24624.166666666668,57.0,1603.0,0.2189430377414375,13.934553662084838
Texas,2022,West Texas A&M University,11481.0,1.0,22.0,0.0871004267920912,1.916209389426008
Texas,2023,Alvin Community College,7327.0,0.0,0.0,0.0,0.0
Texas,2023,Angelo State University,12438.0,1.0,26.0,0.0803987779385753,2.090368226402959
Texas,2023,Austin College,1242.0,0.0,0.0,0.0,0.0
Texas,2023,Austin Community College District,56531.0,0.0,71.0,0.0,1.2559480638941465
Texas,2023,Baylor Health Care System2,,7.0,332.0,,
Texas,2023,Brazosport College,5599.0,0.0,1.0,0.0,0.1786033220217896
Texas,2023,Central Texas College,16868.0,0.0,9.0,0.0,0.5335546597106948
Texas,2023,Cisco College,4101.0,0.0,0.0,0.0,0.0
Texas,2023,Collin County Community College District,48588.0,1.0,7.0,0.020581213468346,0.1440684942784226
Texas,2023,Concordia University,2657.0,0.0,1.0,0.0,0.3763643206624012
Texas,2023,Dallas College,102680.0,0.0,0.0,0.0,0.0
Texas,2023,El Paso Community College,32410.0,0.0,10.0,0.0,0.308546744831842
Texas,2023,Grayson College,4541.0,1.0,0.0,0.2202158114952653,0.0
Texas,2023,Hardin-Simmons University,2067.0,2.0,20.0,0.9675858732462506,9.675858732462506
Texas,2023,Houston Community College,67107.0,5.0,60.0,0.0745078754824385,0.894094505789262
Texas,2023,Kilgore College,6799.0,0.0,6.0,0.0,0.8824827180467716
Texas,2023,Lamar University,22229.0,7.0,33.0,0.3149039542939403,1.4845472131000046
Texas,2023,Lone Star College System District ,102966.0,0.0,45.0,0.0,0.4370374686789814
Texas,2023,Lubbock Christian University,1829.0,0.0,3.0,0.0,1.6402405686167305
Texas,2023,McLennan Community College,11299.0,0.0,1.0,0.0,0.0885034073811841
Texas,2023,Midwestern State University,6707.0,2.0,16.0,0.2981959147159684,2.385567317727747
Texas,2023,Navarro College,8319.0,2.0,15.0,0.2404135112393316,1.803101334294987
Texas,2023,Odessa College,11358.0,0.0,2.0,0.0,0.1760873393203028
Texas,2023,Panola College,3634.0,0.0,1.0,0.0,0.275178866263071
Texas,2023,Paris Junior College,6246.0,0.0,2.0,0.0,0.3202049311559398
Texas,2023,Prairie View A&M University,10246.0,10.0,75.0,0.9759906304899472,7.319929728674604
Texas,2023,Rice University,8782.0,1.0,212.0,0.113869278068777,24.140286950580737
Texas,2023,Sam Houston State University,24043.0,4.0,88.0,0.1663685896102815,3.6601089714261943
Texas,2023,San Jacinto College,41689.0,0.0,25.0,0.0,0.5996785722852551
Texas,2023,South Plains College,12020.0,0.0,0.0,0.0,0.0
Texas,2023,Southern Methodist University,13610.0,1.0,182.0,0.0734753857457751,13.37252020573108
Texas,2023,Southwestern Christian College,112.0,0.0,0.0,0.0,0.0
Texas,2023,Southwestern University,1543.0,0.0,21.0,0.0,13.609850939727805
Texas,2023,St. Edwards University,3908.0,0.0,0.0,0.0,0.0
Texas,2023,St. Mary's University,3646.0,3.0,48.0,0.8228195282501372,13.165112452002194
Texas,2023,Stephen F. Austin State University,13470.0,2.0,42.0,0.1484780994803266,3.11804008908686
Texas,2023,Sul Ross State University,2560.0,3.0,10.0,1.171875,3.90625
Texas,2023,Tarleton State University,16049.0,5.0,39.0,0.3115458907097015,2.4300579475356723
Texas,2023,Texas A&M International University,10080.0,0.0,1.0,0.0,0.0992063492063492
Texas,2023,Texas A&M University:,33115.666666666664,14.0,486.0,0.1357762790153336,3.3797943312661047
Texas,2023,Texas Christian University,12513.0,5.0,54.0,0.3995844321905218,4.315511867657636
Texas,2023,Texas State Technical College:,13539.0,0.0,36.0,0.0,2.2896816603885073
Texas,2023,Texas State University,41900.0,26.0,168.0,0.6205250596658711,4.009546539379476
Texas,2023,Texas Tech University,43709.0,20.0,225.0,0.4575716671623693,5.1476812555766545
Texas,2023,Texas Woman's University,20212.0,4.0,20.0,0.1979022362952701,0.9895111814763506
Texas,2023,Trinity Valley Community College,7732.0,1.0,1.0,0.1293326435592343,0.1293326435592343
Texas,2023,Tyler Junior College,15974.0,4.0,27.0,0.25040691123075,1.6902466508075622
Texas,2023,University of Houston:,14949.0,2.0,39.0,0.0709495115368893,1.4259219159073395
Texas,2023,University of North Texas:,26021.5,9.0,200.0,0.0911189405904507,2.7370966808501738
Texas,2023,University of St. Thomas ,4329.0,2.0,20.0,0.4620004620004619,4.62000462000462
Texas,2023,University of Texas:,24544.083333333332,46.0,1685.0,0.3320431145084258,14.11041958966591
Texas,2023,West Texas A&M University,10993.0,0.0,23.0,0.0,2.0922405166924407
Tennessee,2020,Austin Peay State University,12707.0,3.0,19.0,0.2360903439049342,1.4952388447312506
Tennessee,2020,Chattanooga State Community College,10630.0,0.0,2.0,0.0,0.1881467544684854
Tennessee,2020,Christian Brothers University,2330.0,0.0,7.0,0.0,3.0042918454935625
Tennessee,2020,Cleveland State Community College,4284.0,0.0,3.0,0.0,0.7002801120448179
Tennessee,2020,Columbia State Community College,8199.0,0.0,0.0,0.0,0.0
Tennessee,2020,East Tennessee State University,16350.0,6.0,35.0,0.3669724770642202,2.140672782874618
Tennessee,2020,Jackson State Community College,6590.0,0.0,0.0,0.0,0.0
Tennessee,2020,Lincoln Memorial University,5587.0,0.0,3.0,0.0,0.5369608018614641
Tennessee,2020,Middle Tennessee State University,25239.0,3.0,51.0,0.1188636633781053,2.02068227742779
Tennessee,2020,Motlow State Community College,8577.0,0.0,1.0,0.0,0.1165908825929812
Tennessee,2020,Nashville State Community College,11161.0,0.0,0.0,0.0,0.0
Tennessee,2020,Northeast State Community College,7465.0,0.0,2.0,0.0,0.2679169457468184
Tennessee,2020,Pellissippi State Community College,15089.0,0.0,6.0,0.0,0.39764066538538
Tennessee,2020,Roane State Community College,7178.0,0.0,3.0,0.0,0.417943716912789
Tennessee,2020,Southwest Tennessee Community College,13176.0,0.0,7.0,0.0,0.5312689738919246
Tennessee,2020,Tennessee State University,8723.0,2.0,20.0,0.2292789178035079,2.2927891780350795
Tennessee,2020,Tennessee Technological University,11154.0,0.0,74.0,0.0,6.634391249775865
Tennessee,2020,University of Memphis,24603.0,5.0,76.0,0.2032272487095069,3.089054180384506
Tennessee,2020,University of Tennessee:,13967.75,12.0,279.0,0.2850183500197467,5.4275803863008
Tennessee,2020,University of the South,2004.0,6.0,57.0,2.9940119760479043,28.44311377245509
Tennessee,2020,Vanderbilt University,13634.0,12.0,323.0,0.880152559777028,23.69077306733167
Tennessee,2020,Volunteer State Community College,11772.0,0.0,3.0,0.0,0.254841997961264
Tennessee,2020,Walters State Community College,7739.0,0.0,4.0,0.0,0.5168626437524227
Texas,2020,Alamo Colleges District,101122.0,2.0,89.0,0.019778089832084,0.8801249975277388
Texas,2020,Amarillo College5,12510.0,0.0,10.0,0.0,0.7993605115907274
Texas,2020,Angelo State University,11737.0,2.0,10.0,0.1704012950498423,0.8520064752492119
Texas,2020,Austin Community College District,58856.0,2.0,15.0,0.0339812423542204,0.2548593176566535
Texas,2020,"Baylor Health Care System5, 6",,11.0,298.0,,
Texas,2020,Baylor University,18956.0,1.0,112.0,0.0527537455159316,5.908419497784343
Texas,2020,Brazosport College5,6278.0,0.0,0.0,0.0,0.0
Texas,2020,Dallas County Community College District,167464.0,1.0,21.0,0.0059714326661252,0.1254000859886304
Texas,2020,El Paso Community College,38292.0,0.0,10.0,0.0,0.2611511542881019
Texas,2020,Hardin-Simmons University,2555.0,0.0,21.0,0.0,8.21917808219178
Texas,2020,Houston Community College5,81570.0,1.0,54.0,0.0122594090964815,0.6620080912100037
Texas,2020,Kilgore College,7108.0,0.0,7.0,0.0,0.9848058525604952
Texas,2020,Lamar University,19727.0,0.0,41.0,0.0,2.0783697470471942
Texas,2020,Lone Star College System District,109742.0,0.0,14.0,0.0,0.1275719414627034
Texas,2020,Prairie View A&M University,10565.0,7.0,77.0,0.6625650733554188,7.288215806909608
Texas,2020,Rice University,7542.0,1.0,101.0,0.1325908247149297,13.391673296207902
Texas,2020,Southern Methodist University,12825.0,6.0,109.0,0.4678362573099415,8.499025341130604
Texas,2020,St. Mary's University,3899.0,1.0,16.0,0.2564760194921774,4.103616311874839
Texas,2020,Stephen F. Austin State University,14948.0,2.0,22.0,0.1337971635001338,1.4717687985014718
Texas,2020,Sul Ross State University,2755.0,0.0,2.0,0.0,0.7259528130671505
Texas,2020,Tarleton State University5,15191.0,6.0,37.0,0.3949707063392798,2.4356526890922257
Texas,2020,Texas A&M University:,43942.5,14.0,263.0,0.1503010681419562,2.6709669258043505
Texas,2020,Texas Southern University,10979.0,6.0,91.0,0.5464978595500501,8.288550869842426
Texas,2020,Texas State Technical College,14746.0,5.0,35.0,0.33907500339075,2.3735250237352505
Texas,2020,Texas State University,42780.0,3.0,51.0,0.0701262272089761,1.1921458625525947
Texas,2020,Texas Tech University,41153.0,4.0,232.0,0.0971982601511432,5.637499088766311
Texas,2020,Texas Woman's University,19075.0,0.0,18.0,0.0,0.943643512450852
Texas,2020,Tyler Junior College,16477.0,3.0,16.0,0.182071979122413,0.9710505553195364
Texas,2020,University of Houston:,34840.5,12.0,275.0,0.1153868343621992,2.7002669447853505
Texas,2020,University of North Texas,43963.0,6.0,120.0,0.1364784022928371,2.7295680458567433
Texas,2020,University of Texas:,23336.25,26.0,982.0,0.2053101520697543,17.112250144968637
Texas,2020,West Texas A&M University,11875.0,1.0,22.0,0.0842105263157894,1.8526315789473684
Utah,2021,Dixie State University,13446.0,1.0,19.0,0.0743715603153354,1.413059645991373
Utah,2021,Snow College,5909.0,1.0,11.0,0.1692333728211203,1.8615671010323236
Utah,2021,Southern Utah University,15872.0,4.0,29.0,0.252016129032258,1.8271169354838708
Utah,2021,Utah State University,33055.0,4.0,36.0,0.1210104371502042,1.0890939343518378
Utah,2021,Utah Valley University,45299.0,0.0,28.0,0.0,0.6181151901807986
Utah,2021,Weber State University,36761.0,1.0,22.0,0.0272027420363972,0.5984603248007399
Utah,2022,Dixie State University,14051.0,3.0,15.0,0.2135079353782649,1.0675396768913243
Utah,2022,Snow College,7064.0,2.0,10.0,0.2831257078142695,1.4156285390713477
Utah,2022,Southern Utah University,17896.0,1.0,19.0,0.0558784085829235,1.0616897630755475
Utah,2022,University of Utah,38804.0,15.0,308.0,0.3865580867951758,7.9373260488609425
Utah,2022,Utah State University,32967.0,4.0,32.0,0.121333454666788,0.970667637334304
Utah,2022,Utah Valley University,43749.0,0.0,27.0,0.0,0.6171569635877391
Utah,2022,Weber State University,36680.0,3.0,37.0,0.0817884405670665,1.008724100327154
Utah,2023,Brigham Young University,39321.0,2.0,109.0,0.0508634063223214,2.7720556445665165
Utah,2023,Dixie State University,14408.0,0.0,19.0,0.0,1.3187118267629094
Utah,2023,Southern Utah University,19907.0,1.0,29.0,0.050233586175717,1.4567739990957955
Utah,2023,University of Utah,40039.0,13.0,278.0,0.3246834336521891,6.943230350408352
Utah,2023,Utah State University,32943.0,3.0,40.0,0.0910663873964119,1.2142184986188265
Utah,2023,Utah Valley University,53853.0,0.0,29.0,0.0,0.5385029617662898
Utah,2020,Brigham Young University,39233.0,4.0,119.0,0.1019549868732954,3.0331608594805393
Utah,2020,Dixie State University,12263.0,1.0,27.0,0.0815461143276523,2.2017450868466115
Utah,2020,Southern Utah University,14369.0,1.0,15.0,0.0695942654325283,1.0439139814879257
Utah,2020,Utah State University:,,0.0,5.0,,
Vermont,2021,University of Vermont,15903.0,1.0,113.0,0.0628812173803684,7.1055775639816385
Vermont,2022,University of Vermont,15499.0,5.0,184.0,0.3226014581585908,11.871733660236144
Vermont,2023,University of Vermont,15878.0,2.0,113.0,0.1259604484191963,7.116765335684596
