State,Year,County,Violent_Crime,Property_Crime
North Carolina,2020,Currituck,70.0,283.0
North Carolina,2020,Dare,23.0,261.0
North Carolina,2020,Davidson,83.0,1305.0
North Carolina,2020,Duplin,77.0,851.0
North Carolina,2020,Durham,101.0,622.0
North Carolina,2020,Edgecombe,140.0,346.0
North Carolina,2020,Forsyth,254.0,1568.0
North Carolina,2020,Franklin,106.0,531.0
North Carolina,2020,Gaston,18.0,4.0
North Carolina,2020,Gaston County Police Department,229.0,1075.0
North Carolina,2020,Gates4,16.0,89.0
North Carolina,2020,Granville,41.0,287.0
North Carolina,2020,Greene,49.0,234.0
North Carolina,2020,Guilford,227.0,988.0
North Carolina,2020,Harnett4,229.0,1552.0
North Carolina,2020,Haywood,77.0,831.0
North Carolina,2020,Hertford,22.0,146.0
North Carolina,2020,Iredell,140.0,793.0
North Carolina,2020,Jackson,95.0,886.0
North Carolina,2020,Johnston,136.0,1471.0
North Carolina,2020,Lincoln,143.0,1003.0
North Carolina,2020,Madison,16.0,164.0
North Carolina,2020,McDowell,65.0,666.0
North Carolina,2020,Mitchell,7.0,33.0
North Carolina,2020,Montgomery,49.0,247.0
North Carolina,2020,Moore,58.0,595.0
North Carolina,2020,New Hanover,143.0,1304.0
North Carolina,2020,Onslow,162.0,1427.0
North Carolina,2020,Orange,65.0,414.0
North Carolina,2020,Pamlico,26.0,196.0
North Carolina,2020,Pasquotank,88.0,266.0
North Carolina,2020,Person,54.0,303.0
North Carolina,2020,Pitt,177.0,765.0
North Carolina,2020,Polk4,15.0,218.0
North Carolina,2020,Richmond,188.0,1059.0
North Carolina,2020,Robeson,1035.0,2412.0
North Carolina,2020,Rockingham,81.0,639.0
North Carolina,2020,Rowan,185.0,1100.0
North Carolina,2020,Sampson,140.0,767.0
North Carolina,2020,Scotland,42.0,190.0
North Carolina,2020,Stanly,47.0,389.0
North Carolina,2020,Surry,97.0,778.0
North Carolina,2020,Swain,36.0,310.0
North Carolina,2020,Transylvania,37.0,214.0
North Carolina,2020,Union,206.0,1850.0
North Carolina,2020,Vance,199.0,465.0
North Carolina,2020,Wake,254.0,1258.0
North Carolina,2020,Watauga,20.0,185.0
North Carolina,2020,Wayne,176.0,1145.0
North Carolina,2020,Wilkes,134.0,659.0
North Carolina,2020,Wilson,44.0,291.0
North Carolina,2020,Yadkin,46.0,456.0
North Carolina,2020,Yancey,12.0,187.0
North Dakota,2020,Adams,1.0,19.0
North Dakota,2020,Barnes,6.0,25.0
North Dakota,2020,Benson,1.0,11.0
North Dakota,2020,Billings,1.0,3.0
North Dakota,2020,Bottineau,3.0,56.0
North Dakota,2020,Bowman,0.0,4.0
North Dakota,2020,Burke,1.0,0.0
North Dakota,2020,Burleigh,28.0,121.0
North Dakota,2020,Cass,17.0,152.0
North Dakota,2020,Cavalier,4.0,17.0
North Dakota,2020,Dickey,0.0,6.0
North Dakota,2020,Divide,2.0,19.0
North Dakota,2020,Dunn,0.0,8.0
North Dakota,2020,Eddy,0.0,17.0
North Dakota,2020,Emmons,2.0,44.0
North Dakota,2020,Foster,0.0,6.0
North Dakota,2020,Golden Valley,3.0,3.0
North Dakota,2020,Grand Forks,16.0,91.0
North Dakota,2020,Grant,0.0,8.0
North Dakota,2020,Griggs,0.0,12.0
North Dakota,2020,Hettinger,4.0,17.0
North Dakota,2020,Kidder,0.0,6.0
North Dakota,2020,Lamoure,1.0,8.0
North Dakota,2020,Logan,0.0,11.0
North Dakota,2020,McHenry,24.0,40.0
North Dakota,2020,McIntosh,0.0,4.0
North Dakota,2020,McKenzie,25.0,116.0
North Dakota,2020,McLean,5.0,91.0
North Dakota,2020,Mercer,2.0,30.0
North Dakota,2020,Morton,5.0,84.0
North Dakota,2020,Mountrail,3.0,72.0
North Dakota,2020,Nelson,0.0,25.0
North Dakota,2020,Oliver,0.0,3.0
North Dakota,2020,Pembina,6.0,42.0
North Dakota,2020,Pierce,3.0,22.0
North Dakota,2020,Ramsey,3.0,23.0
North Dakota,2020,Ransom,2.0,30.0
North Dakota,2020,Renville,3.0,11.0
North Dakota,2020,Richland,7.0,91.0
North Dakota,2020,Rolette,5.0,9.0
North Dakota,2020,Sargent,2.0,11.0
North Dakota,2020,Sheridan,0.0,4.0
North Dakota,2020,Sioux,0.0,0.0
North Dakota,2020,Slope,0.0,0.0
North Dakota,2020,Stark,3.0,76.0
North Dakota,2020,Steele,0.0,4.0
North Dakota,2020,Stutsman,4.0,53.0
North Dakota,2020,Towner,2.0,23.0
North Dakota,2020,Traill,1.0,24.0
North Dakota,2020,Walsh,6.0,78.0
North Dakota,2020,Ward,45.0,123.0
North Dakota,2020,Williams,9.0,138.0
Ohio ,2021,Adams,3.0,67.0
Ohio ,2021,Allen,111.0,496.0
Ohio ,2021,Ashtabula,50.0,457.0
Ohio ,2021,Athens,25.0,281.0
Ohio ,2021,Auglaize,1.0,25.0
Ohio ,2021,Belmont,44.0,78.0
Ohio ,2021,Champaign,23.0,141.0
Ohio ,2021,Clark,28.0,627.0
Ohio ,2021,Clermont,85.0,763.0
Ohio ,2021,Clinton,16.0,68.0
Ohio ,2021,Columbiana,39.0,163.0
Ohio ,2021,Coshocton,72.0,399.0
Ohio ,2021,Crawford,8.0,67.0
Ohio ,2021,Defiance,9.0,139.0
Ohio ,2021,Erie,5.0,96.0
Ohio ,2021,Fairfield,69.0,978.0
Ohio ,2021,Fayette,34.0,205.0
Ohio ,2021,Franklin,56.0,335.0
Ohio ,2021,Fulton,18.0,180.0
Ohio ,2021,Gallia,17.0,110.0
Ohio ,2021,Greene,30.0,277.0
Ohio ,2021,Hamilton,172.0,1418.0
Ohio ,2021,Hancock,25.0,197.0
Ohio ,2021,Harrison,10.0,79.0
Ohio ,2021,Henry,9.0,136.0
Ohio ,2021,Highland,26.0,332.0
Ohio ,2021,Hocking,38.0,219.0
Ohio ,2021,Jackson,47.0,185.0
Ohio ,2021,Knox,28.0,285.0
Ohio ,2021,Logan,15.0,188.0
Ohio ,2021,Lorain,51.0,373.0
Ohio ,2021,Lucas,85.0,739.0
Ohio ,2021,Madison,32.0,173.0
Ohio ,2021,Medina,30.0,196.0
Ohio ,2021,Meigs,18.0,168.0
Ohio ,2021,Miami,38.0,302.0
Ohio ,2021,Monroe,5.0,14.0
Ohio ,2021,Montgomery,248.0,971.0
Ohio ,2021,Morgan,21.0,91.0
Ohio ,2021,Perry,0.0,28.0
Ohio ,2021,Pickaway,30.0,441.0
Ohio ,2021,Pike,43.0,227.0
Ohio ,2021,Preble,17.0,136.0
Ohio ,2021,Richland,90.0,499.0
Ohio ,2021,Ross,109.0,941.0
Ohio ,2021,Scioto,32.0,245.0
Ohio ,2021,Seneca,8.0,142.0
Ohio ,2021,Shelby,15.0,101.0
Ohio ,2021,Stark,103.0,1367.0
Ohio ,2021,Summit,91.0,1017.0
Ohio ,2021,Trumbull,21.0,156.0
Ohio ,2021,Tuscarawas,36.0,278.0
Ohio ,2021,Union,24.0,211.0
Ohio ,2021,Van Wert,20.0,60.0
Ohio ,2021,Warren,35.0,726.0
Ohio ,2021,Washington,16.0,142.0
Ohio ,2021,Wayne,43.0,628.0
Ohio ,2021,Wood,24.0,244.0
Ohio ,2022,Adams,7.0,64.0
Ohio ,2022,Allen,78.0,614.0
Ohio ,2022,Ashland,37.0,71.0
Ohio ,2022,Ashtabula,48.0,495.0
Ohio ,2022,Athens,16.0,279.0
Ohio ,2022,Auglaize,7.0,36.0
Ohio ,2022,Belmont,77.0,115.0
Ohio ,2022,Butler,38.0,615.0
Ohio ,2022,Carroll,9.0,65.0
Ohio ,2022,Champaign,37.0,145.0
Ohio ,2022,Clark,35.0,570.0
Ohio ,2022,Clermont,90.0,611.0
Ohio ,2022,Clinton,8.0,63.0
Ohio ,2022,Columbiana,17.0,120.0
Ohio ,2022,Coshocton,53.0,366.0
Ohio ,2022,Crawford,6.0,53.0
Ohio ,2022,Darke,9.0,167.0
Ohio ,2022,Defiance,18.0,96.0
Ohio ,2022,Delaware,67.0,889.0
Ohio ,2022,Erie,3.0,61.0
Ohio ,2022,Fairfield,84.0,971.0
Ohio ,2022,Fayette,22.0,277.0
Ohio ,2022,Franklin,118.0,539.0
Ohio ,2022,Fulton,17.0,159.0
Ohio ,2022,Gallia,24.0,116.0
Ohio ,2022,Geauga,10.0,64.0
Ohio ,2022,Greene,32.0,287.0
Ohio ,2022,Hamilton,188.0,1883.0
Ohio ,2022,Hancock,28.0,216.0
Ohio ,2022,Harrison,6.0,55.0
Ohio ,2022,Henry,16.0,133.0
Ohio ,2022,Highland,23.0,205.0
Ohio ,2022,Hocking,64.0,210.0
Ohio ,2022,Jackson,29.0,123.0
Ohio ,2022,Jefferson,38.0,71.0
Ohio ,2022,Knox,22.0,234.0
Ohio ,2022,Lawrence,47.0,382.0
Ohio ,2022,Licking,71.0,826.0
Ohio ,2022,Logan,21.0,116.0
Ohio ,2022,Lorain,69.0,438.0
Ohio ,2022,Lucas,63.0,785.0
Ohio ,2022,Madison,43.0,180.0
Ohio ,2022,Meigs,32.0,118.0
Ohio ,2022,Mercer,2.0,19.0
Ohio ,2022,Miami,43.0,283.0
Ohio ,2022,Monroe,1.0,20.0
Ohio ,2022,Montgomery,253.0,1200.0
Ohio ,2022,Morgan,32.0,94.0
Ohio ,2022,Morrow,53.0,91.0
Ohio ,2022,Perry,25.0,65.0
Ohio ,2022,Pickaway,23.0,492.0
Ohio ,2022,Pike,31.0,195.0
Ohio ,2022,Portage,74.0,641.0
Ohio ,2022,Preble,21.0,98.0
Ohio ,2022,Richland,64.0,565.0
Ohio ,2022,Ross,79.0,787.0
Ohio ,2022,Scioto,101.0,517.0
Ohio ,2022,Seneca,18.0,200.0
Ohio ,2022,Shelby,13.0,86.0
Ohio ,2022,Stark,106.0,1231.0
Ohio ,2022,Summit,99.0,1069.0
Ohio ,2022,Trumbull,9.0,156.0
Ohio ,2022,Tuscarawas,47.0,294.0
Ohio ,2022,Union,33.0,213.0
Ohio ,2022,Van Wert,24.0,75.0
Ohio ,2022,Vinton,24.0,116.0
Ohio ,2022,Warren,43.0,834.0
Ohio ,2022,Washington,21.0,248.0
Ohio ,2022,Wayne,49.0,549.0
Ohio ,2022,Wood,29.0,310.0
Ohio ,2023,Adams,8.0,73.0
Ohio ,2023,Allen,79.0,677.0
Ohio ,2023,Ashland,62.0,54.0
Ohio ,2023,Ashtabula,57.0,457.0
Ohio ,2023,Athens,22.0,321.0
Ohio ,2023,Belmont,73.0,111.0
Ohio ,2023,Butler,57.0,693.0
Ohio ,2023,Champaign,30.0,134.0
Ohio ,2023,Clark,31.0,300.0
Ohio ,2023,Clermont,64.0,514.0
Ohio ,2023,Clinton,12.0,49.0
Ohio ,2023,Columbiana,34.0,122.0
Ohio ,2023,Coshocton,34.0,355.0
Ohio ,2023,Crawford,13.0,38.0
Ohio ,2023,Darke,0.0,167.0
Ohio ,2023,Defiance,9.0,86.0
Ohio ,2023,Delaware,66.0,958.0
Ohio ,2023,Erie,9.0,78.0
Ohio ,2023,Fairfield,95.0,870.0
Ohio ,2023,Fayette,25.0,188.0
Ohio ,2023,Franklin,148.0,908.0
Ohio ,2023,Gallia,29.0,97.0
Ohio ,2023,Greene,32.0,258.0
Ohio ,2023,Hamilton,184.0,1750.0
Ohio ,2023,Hancock,39.0,146.0
Ohio ,2023,Harrison,9.0,64.0
Ohio ,2023,Henry,6.0,102.0
Ohio ,2023,Highland,32.0,173.0
Ohio ,2023,Holmes,2.0,188.0
Ohio ,2023,Jackson,24.0,147.0
Ohio ,2023,Knox,30.0,168.0
Ohio ,2023,Lorain,83.0,352.0
Ohio ,2023,Lucas,47.0,739.0
Ohio ,2023,Madison,34.0,230.0
Ohio ,2023,Mahoning,12.0,70.0
Ohio ,2023,Medina,23.0,236.0
Ohio ,2023,Meigs,28.0,159.0
Ohio ,2023,Mercer,7.0,16.0
Ohio ,2023,Miami,31.0,280.0
Ohio ,2023,Monroe,10.0,15.0
Ohio ,2023,Montgomery,228.0,1191.0
Ohio ,2023,Morgan,29.0,70.0
Ohio ,2023,Morrow,43.0,79.0
Ohio ,2023,Noble,7.0,50.0
Ohio ,2023,Paulding,18.0,102.0
Ohio ,2023,Perry,11.0,73.0
Ohio ,2023,Pickaway,32.0,388.0
Ohio ,2023,Pike,40.0,237.0
Ohio ,2023,Portage,79.0,549.0
Ohio ,2023,Preble,13.0,117.0
Ohio ,2023,Putnam,14.0,41.0
Ohio ,2023,Richland,57.0,456.0
Ohio ,2023,Ross,65.0,640.0
Ohio ,2023,Scioto,84.0,509.0
Ohio ,2023,Seneca,14.0,150.0
Ohio ,2023,Shelby,10.0,86.0
Ohio ,2023,Stark,141.0,1217.0
Ohio ,2023,Summit,137.0,824.0
Ohio ,2023,Trumbull,26.0,250.0
Ohio ,2023,Tuscarawas,43.0,291.0
Ohio ,2023,Union,38.0,173.0
Ohio ,2023,Van Wert,15.0,102.0
Ohio ,2023,Vinton,27.0,72.0
Ohio ,2023,Warren,47.0,984.0
Ohio ,2023,Washington,34.0,142.0
Ohio ,2023,Wood,31.0,218.0
Oklahoma ,2021,Adair,24.0,138.0
Oklahoma ,2021,Alfalfa,4.0,56.0
Oklahoma ,2021,Atoka,19.0,75.0
Oklahoma ,2021,Beaver,2.0,16.0
Oklahoma ,2021,Beckham,14.0,66.0
Oklahoma ,2021,Blaine,12.0,72.0
Oklahoma ,2021,Bryan,24.0,269.0
Oklahoma ,2021,Caddo,28.0,149.0
Oklahoma ,2021,Canadian,20.0,168.0
Oklahoma ,2021,Carter,17.0,140.0
Oklahoma ,2021,Cherokee,76.0,431.0
Oklahoma ,2021,Choctaw,30.0,141.0
Oklahoma ,2021,Cimarron,0.0,10.0
Oklahoma ,2021,Cleveland,40.0,204.0
Oklahoma ,2021,Coal,2.0,13.0
Oklahoma ,2021,Comanche,19.0,118.0
Oklahoma ,2021,Cotton,6.0,29.0
Oklahoma ,2021,Craig,24.0,143.0
Oklahoma ,2021,Creek,48.0,362.0
Oklahoma ,2021,Custer,13.0,84.0
Oklahoma ,2021,Delaware,81.0,385.0
Oklahoma ,2021,Dewey,6.0,50.0
Oklahoma ,2021,Ellis,3.0,48.0
Oklahoma ,2021,Garfield,16.0,92.0
Oklahoma ,2021,Garvin,49.0,206.0
Oklahoma ,2021,Grady,40.0,265.0
Oklahoma ,2021,Grant,2.0,27.0
Oklahoma ,2021,Greer,0.0,4.0
Oklahoma ,2021,Harmon,2.0,3.0
Oklahoma ,2021,Harper,3.0,21.0
Oklahoma ,2021,Haskell,8.0,58.0
Oklahoma ,2021,Hughes,5.0,104.0
Oklahoma ,2021,Jackson,3.0,31.0
Oklahoma ,2021,Jefferson,4.0,18.0
Oklahoma ,2021,Johnston,14.0,58.0
Oklahoma ,2021,Kay,29.0,120.0
Oklahoma ,2021,Kingfisher,7.0,83.0
Oklahoma ,2021,Kiowa,6.0,17.0
Oklahoma ,2021,Latimer,15.0,78.0
Oklahoma ,2021,Le Flore,28.0,202.0
Oklahoma ,2021,Lincoln,57.0,289.0
Oklahoma ,2021,Logan,33.0,354.0
Oklahoma ,2021,Love,16.0,95.0
Oklahoma ,2021,Major,9.0,61.0
Oklahoma ,2021,Marshall,19.0,163.0
Oklahoma ,2021,Mayes,46.0,465.0
Oklahoma ,2021,McClain,19.0,192.0
Oklahoma ,2021,McCurtain,39.0,273.0
Oklahoma ,2021,McIntosh,33.0,200.0
Oklahoma ,2021,Murray,3.0,38.0
Oklahoma ,2021,Muskogee,48.0,179.0
Oklahoma ,2021,Noble,15.0,67.0
Oklahoma ,2021,Nowata,12.0,57.0
Oklahoma ,2021,Okfuskee,10.0,85.0
Oklahoma ,2021,Oklahoma,29.0,144.0
Oklahoma ,2021,Okmulgee,24.0,182.0
Oklahoma ,2021,Osage,77.0,438.0
Oklahoma ,2021,Ottawa,28.0,238.0
Oklahoma ,2021,Pawnee,8.0,96.0
Oklahoma ,2021,Payne,29.0,269.0
Oklahoma ,2021,Pittsburg,51.0,334.0
Oklahoma ,2021,Pottawatomie,52.0,426.0
Oklahoma ,2021,Pushmataha,13.0,82.0
Oklahoma ,2021,Roger Mills,3.0,25.0
Oklahoma ,2021,Rogers,88.0,404.0
Oklahoma ,2021,Seminole,18.0,273.0
Oklahoma ,2021,Sequoyah,77.0,254.0
Oklahoma ,2021,Stephens,33.0,131.0
Oklahoma ,2021,Texas,8.0,56.0
Oklahoma ,2021,Tillman,8.0,42.0
Oklahoma ,2021,Tulsa,194.0,782.0
Oklahoma ,2021,Wagoner,65.0,324.0
Oklahoma ,2021,Washington,17.0,101.0
Oklahoma ,2021,Washita,7.0,35.0
Oklahoma ,2021,Woods,5.0,30.0
Oklahoma ,2021,Woodward,10.0,106.0
Oklahoma ,2022,Adair,36.0,141.0
Oklahoma ,2022,Alfalfa,5.0,39.0
Oklahoma ,2022,Atoka,8.0,77.0
Oklahoma ,2022,Beaver,0.0,28.0
Oklahoma ,2022,Beckham,5.0,46.0
Oklahoma ,2022,Blaine,17.0,74.0
Oklahoma ,2022,Bryan,55.0,353.0
Oklahoma ,2022,Caddo,16.0,140.0
Oklahoma ,2022,Canadian,13.0,127.0
Oklahoma ,2022,Carter,13.0,134.0
Oklahoma ,2022,Cherokee,49.0,371.0
Oklahoma ,2022,Choctaw,29.0,107.0
Oklahoma ,2022,Cimarron,0.0,10.0
Oklahoma ,2022,Cleveland,39.0,159.0
Oklahoma ,2022,Coal,4.0,8.0
Oklahoma ,2022,Comanche,20.0,147.0
Oklahoma ,2022,Cotton,11.0,49.0
Oklahoma ,2022,Craig,21.0,126.0
Oklahoma ,2022,Creek,29.0,292.0
Oklahoma ,2022,Custer,10.0,70.0
Oklahoma ,2022,Delaware,56.0,264.0
Oklahoma ,2022,Dewey,8.0,48.0
Oklahoma ,2022,Ellis,3.0,32.0
Oklahoma ,2022,Garfield,14.0,78.0
Oklahoma ,2022,Garvin,40.0,165.0
Oklahoma ,2022,Grady,28.0,223.0
Oklahoma ,2022,Grant,1.0,38.0
Oklahoma ,2022,Greer,5.0,8.0
Oklahoma ,2022,Harmon,1.0,4.0
Oklahoma ,2022,Harper,1.0,12.0
Oklahoma ,2022,Haskell,7.0,71.0
Oklahoma ,2022,Hughes,13.0,121.0
Oklahoma ,2022,Jackson,7.0,24.0
Oklahoma ,2022,Jefferson,7.0,17.0
Oklahoma ,2022,Johnston,23.0,53.0
Oklahoma ,2022,Kay,28.0,102.0
Oklahoma ,2022,Kingfisher,2.0,63.0
Oklahoma ,2022,Kiowa,2.0,7.0
Oklahoma ,2022,Latimer,15.0,62.0
Oklahoma ,2022,Le Flore,41.0,216.0
Oklahoma ,2022,Lincoln,84.0,234.0
Oklahoma ,2022,Logan,35.0,333.0
Oklahoma ,2022,Love,11.0,73.0
Oklahoma ,2022,Major,9.0,34.0
Oklahoma ,2022,Marshall,32.0,161.0
Oklahoma ,2022,Mayes,48.0,431.0
Oklahoma ,2022,McClain,21.0,185.0
Oklahoma ,2022,McCurtain,45.0,263.0
Oklahoma ,2022,McIntosh,23.0,156.0
Oklahoma ,2022,Murray,4.0,34.0
Oklahoma ,2022,Muskogee,69.0,204.0
Oklahoma ,2022,Noble,13.0,101.0
Oklahoma ,2022,Nowata,7.0,73.0
Oklahoma ,2022,Okfuskee,5.0,73.0
Oklahoma ,2022,Oklahoma,29.0,148.0
Oklahoma ,2022,Okmulgee,24.0,174.0
Oklahoma ,2022,Osage,45.0,408.0
Oklahoma ,2022,Ottawa,49.0,235.0
Oklahoma ,2022,Pawnee,12.0,78.0
Oklahoma ,2022,Payne,34.0,265.0
Oklahoma ,2022,Pittsburg,41.0,317.0
Oklahoma ,2022,Pontotoc,13.0,74.0
Oklahoma ,2022,Pottawatomie,79.0,406.0
Oklahoma ,2022,Pushmataha,14.0,60.0
Oklahoma ,2022,Roger Mills,3.0,31.0
Oklahoma ,2022,Rogers,61.0,410.0
Oklahoma ,2022,Seminole,22.0,239.0
Oklahoma ,2022,Sequoyah,63.0,218.0
Oklahoma ,2022,Stephens,40.0,95.0
Oklahoma ,2022,Texas,8.0,79.0
Oklahoma ,2022,Tillman,15.0,15.0
Oklahoma ,2022,Tulsa,178.0,726.0
Oklahoma ,2022,Wagoner,98.0,386.0
Oklahoma ,2022,Washington,27.0,87.0
Oklahoma ,2022,Washita,6.0,45.0
Oklahoma ,2022,Woods,5.0,30.0
Oklahoma ,2022,Woodward,7.0,59.0
Oklahoma ,2023,Adair,22.0,99.0
Oklahoma ,2023,Alfalfa,10.0,21.0
Oklahoma ,2023,Atoka,18.0,75.0
Oklahoma ,2023,Beaver,2.0,13.0
Oklahoma ,2023,Beckham,5.0,59.0
Oklahoma ,2023,Blaine,24.0,87.0
Oklahoma ,2023,Bryan,46.0,277.0
Oklahoma ,2023,Caddo,15.0,165.0
Oklahoma ,2023,Canadian,16.0,134.0
Oklahoma ,2023,Carter,23.0,150.0
Oklahoma ,2023,Cherokee,46.0,296.0
Oklahoma ,2023,Choctaw,19.0,89.0
Oklahoma ,2023,Cimarron,0.0,3.0
Oklahoma ,2023,Cleveland,41.0,214.0
Oklahoma ,2023,Coal,4.0,38.0
Oklahoma ,2023,Comanche,4.0,78.0
Oklahoma ,2023,Cotton,13.0,42.0
Oklahoma ,2023,Craig,19.0,130.0
Oklahoma ,2023,Creek,33.0,281.0
Oklahoma ,2023,Custer,16.0,34.0
Oklahoma ,2023,Delaware,74.0,284.0
Oklahoma ,2023,Dewey,2.0,49.0
Oklahoma ,2023,Ellis,6.0,30.0
Oklahoma ,2023,Garfield,5.0,84.0
Oklahoma ,2023,Garvin,36.0,191.0
Oklahoma ,2023,Grady,26.0,165.0
Oklahoma ,2023,Grant,1.0,16.0
Oklahoma ,2023,Greer,4.0,10.0
Oklahoma ,2023,Harmon,4.0,7.0
Oklahoma ,2023,Harper,3.0,10.0
Oklahoma ,2023,Haskell,27.0,63.0
Oklahoma ,2023,Hughes,9.0,102.0
Oklahoma ,2023,Jackson,10.0,18.0
Oklahoma ,2023,Jefferson,7.0,29.0
Oklahoma ,2023,Johnston,12.0,40.0
Oklahoma ,2023,Kay,23.0,102.0
Oklahoma ,2023,Kingfisher,19.0,70.0
Oklahoma ,2023,Kiowa,5.0,18.0
Oklahoma ,2023,Latimer,4.0,49.0
Oklahoma ,2023,Le Flore,43.0,166.0
Oklahoma ,2023,Lincoln,67.0,271.0
Oklahoma ,2023,Logan,32.0,278.0
Oklahoma ,2023,Love,4.0,76.0
Oklahoma ,2023,Major,7.0,43.0
Oklahoma ,2023,Marshall,28.0,124.0
Oklahoma ,2023,Mayes,63.0,292.0
Oklahoma ,2023,McClain,15.0,176.0
Oklahoma ,2023,McCurtain,56.0,344.0
Oklahoma ,2023,McIntosh,27.0,169.0
Oklahoma ,2023,Murray,6.0,45.0
Oklahoma ,2023,Muskogee,81.0,186.0
Oklahoma ,2023,Noble,9.0,47.0
Oklahoma ,2023,Nowata,17.0,58.0
Oklahoma ,2023,Okfuskee,14.0,121.0
Oklahoma ,2023,Oklahoma,25.0,113.0
Oklahoma ,2023,Okmulgee,44.0,181.0
Oklahoma ,2023,Osage,52.0,273.0
Oklahoma ,2023,Ottawa,35.0,227.0
Oklahoma ,2023,Pawnee,21.0,75.0
Oklahoma ,2023,Payne,31.0,202.0
Oklahoma ,2023,Pittsburg,40.0,307.0
Oklahoma ,2023,Pontotoc,0.0,64.0
Oklahoma ,2023,Pottawatomie,64.0,323.0
Oklahoma ,2023,Pushmataha,11.0,97.0
Oklahoma ,2023,Roger Mills,3.0,21.0
Oklahoma ,2023,Rogers,62.0,298.0
Oklahoma ,2023,Seminole,22.0,184.0
Oklahoma ,2023,Sequoyah,71.0,194.0
Oklahoma ,2023,Stephens,31.0,115.0
Oklahoma ,2023,Texas,5.0,44.0
Oklahoma ,2023,Tillman,3.0,20.0
Oklahoma ,2023,Tulsa,192.0,621.0
Oklahoma ,2023,Wagoner,87.0,263.0
Oklahoma ,2023,Washington,22.0,91.0
Oklahoma ,2023,Washita,2.0,33.0
Oklahoma ,2023,Woods,2.0,40.0
Oklahoma ,2023,Woodward,13.0,41.0
Oregon ,2021,Benton,20.0,256.0
Oregon ,2021,Clackamas,469.0,5071.0
Oregon ,2021,Clatsop,34.0,156.0
Oregon ,2021,Columbia,52.0,109.0
Oregon ,2021,Crook,27.0,101.0
Oregon ,2021,Deschutes,88.0,642.0
Oregon ,2021,Douglas,160.0,790.0
Oregon ,2021,Gilliam,8.0,42.0
Oregon ,2021,Hood River,17.0,129.0
Oregon ,2021,Jackson,112.0,571.0
Oregon ,2021,Jefferson,12.0,148.0
Oregon ,2021,Josephine,101.0,325.0
Oregon ,2021,Klamath,129.0,656.0
Oregon ,2021,Lake,32.0,123.0
Oregon ,2021,Lincoln,53.0,292.0
Oregon ,2021,Linn,65.0,883.0
Oregon ,2021,Malheur,35.0,167.0
Oregon ,2021,Morrow,19.0,104.0
Oregon ,2021,Multnomah,245.0,1713.0
Oregon ,2021,Polk,67.0,292.0
Oregon ,2021,Sherman,2.0,69.0
Oregon ,2021,Tillamook,24.0,236.0
Oregon ,2021,Umatilla,53.0,344.0
Oregon ,2021,Union,20.0,144.0
Oregon ,2021,Wasco,18.0,158.0
Oregon ,2021,Washington,568.0,2776.0
Oregon ,2021,Yamhill,78.0,544.0
Oregon ,2022,Baker,3.0,56.0
Oregon ,2022,Benton,24.0,177.0
Oregon ,2022,Clackamas,549.0,5966.0
Oregon ,2022,Clatsop,21.0,171.0
Oregon ,2022,Columbia,46.0,99.0
Oregon ,2022,Crook,35.0,59.0
Oregon ,2022,Deschutes,77.0,549.0
Oregon ,2022,Douglas,129.0,846.0
Oregon ,2022,Gilliam,0.0,47.0
Oregon ,2022,Hood River,27.0,182.0
Oregon ,2022,Jackson,161.0,1101.0
Oregon ,2022,Jefferson,13.0,117.0
Oregon ,2022,Josephine,170.0,380.0
Oregon ,2022,Klamath,113.0,538.0
Oregon ,2022,Lincoln,57.0,233.0
Oregon ,2022,Linn,79.0,950.0
Oregon ,2022,Malheur,20.0,149.0
Oregon ,2022,Marion,152.0,2134.0
Oregon ,2022,Morrow,23.0,140.0
Oregon ,2022,Multnomah,240.0,1670.0
Oregon ,2022,Polk,54.0,280.0
Oregon ,2022,Sherman,2.0,32.0
Oregon ,2022,Tillamook,36.0,240.0
Oregon ,2022,Umatilla,41.0,482.0
Oregon ,2022,Union,18.0,163.0
Oregon ,2022,Wallowa,0.0,32.0
Oregon ,2022,Wasco,36.0,92.0
Oregon ,2022,Washington,504.0,2811.0
Oregon ,2022,Yamhill,49.0,326.0
Oregon ,2023,Baker,4.0,79.0
Oregon ,2023,Benton,22.0,182.0
Oregon ,2023,Clackamas,541.0,4555.0
Oregon ,2023,Clatsop,26.0,150.0
Oregon ,2023,Columbia,40.0,97.0
Oregon ,2023,Coos,49.0,443.0
Oregon ,2023,Crook,9.0,4.0
Oregon ,2023,Deschutes,64.0,489.0
Oregon ,2023,Douglas,118.0,610.0
Oregon ,2023,Gilliam,1.0,35.0
Oregon ,2023,Hood River,15.0,138.0
Oregon ,2023,Jackson,182.0,841.0
Oregon ,2023,Jefferson,7.0,89.0
Oregon ,2023,Josephine,94.0,178.0
Oregon ,2023,Klamath,156.0,459.0
Oregon ,2023,Lane,271.0,1236.0
Oregon ,2023,Lincoln,42.0,162.0
Oregon ,2023,Linn,79.0,760.0
Oregon ,2023,Malheur,33.0,136.0
Oregon ,2023,Marion,151.0,1780.0
Oregon ,2023,Morrow,27.0,139.0
Oregon ,2023,Multnomah,273.0,1471.0
Oregon ,2023,Polk,59.0,241.0
Oregon ,2023,Sherman,1.0,23.0
Oregon ,2023,Tillamook,20.0,145.0
Oregon ,2023,Umatilla,33.0,460.0
Oregon ,2023,Union,16.0,147.0
