State,Year,University/College,Campus,Student_Enrollment,Violent_Crime,Murder_and_nonnegligent_manslaughter,Rape2,Robbery,Aggravated_assault,Property_Crime,Burglary,Larceny-_theft,Motor_vehicle_theft,Arson3,Violent_Crime_Rate,Property_Crime_Rate
New Jersey,2022,Rutgers University:,New Brunswick,56771.0,31.0,0.0,4.0,5.0,22.0,330.0,42.0,281,7.0,0.0,0.5460534427788836,5.812826971517148
New Jersey,2022,Stevens Institute of Technology,,8436.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24,0.0,0.0,0.0,2.8449502133712663
New Jersey,2022,Stockton University,,11788.0,5.0,0.0,4.0,0.0,1.0,43.0,1.0,42,0.0,0.0,0.4241601628775025,3.647777400746522
New Jersey,2022,The College of New Jersey,,8773.0,2.0,0.0,1.0,0.0,1.0,25.0,1.0,18,6.0,0.0,0.227972187393138,2.8496523424142253
New Jersey,2022,William Paterson University,,11681.0,2.0,0.0,1.0,0.0,1.0,21.0,2.0,17,2.0,0.0,0.1712182176183546,1.7977912849927231
New Mexico,2022,Eastern New Mexico University,,6620.0,1.0,0.0,1.0,0.0,0.0,37.0,2.0,31,4.0,0.0,0.1510574018126888,5.589123867069486
New Mexico,2022,New Mexico Institute of Mining and Technology,,1882.0,1.0,0.0,0.0,1.0,0.0,28.0,5.0,22,1.0,0.0,0.5313496280552603,14.87778958554729
New Mexico,2022,New Mexico Military Institute,,570.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,0.0,0.0,0.0,8.771929824561402
New Mexico,2022,New Mexico State University,,16089.0,8.0,0.0,3.0,2.0,3.0,178.0,32.0,135,11.0,0.0,0.4972341351233761,11.06345950649512
New Mexico,2022,University of New Mexico,,24776.0,47.0,0.0,10.0,6.0,31.0,544.0,46.0,417,81.0,1.0,1.8969970939618988,21.95673232160155
New Mexico,2022,Western New Mexico University,,3717.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13,0.0,0.0,0.0,3.497444175410277
New York,2022,Cornell University,,24486.0,8.0,0.0,3.0,1.0,4.0,264.0,16.0,246,2.0,1.0,0.3267173078493833,10.781671159029653
New York,2022,Ithaca College,,6034.0,9.0,0.0,9.0,0.0,0.0,94.0,7.0,87,0.0,0.0,1.4915478952601924,15.57838912827312
New York,2022,State University of New York Police:,Alfred,3977.0,2.0,0.0,1.0,0.0,1.0,25.0,1.0,24,0.0,0.0,0.5028916268544129,6.28614533568016
New York,2022,State University of New York Police:,Binghamton,19919.0,3.0,0.0,3.0,0.0,0.0,114.0,5.0,109,0.0,1.0,0.1506099703800391,5.723178874441488
New York,2022,State University of New York Police:,Brockport,8882.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,26,1.0,0.0,0.0,3.1524431434361633
New York,2022,State University of New York Police:,Buffalo,35847.0,6.0,0.0,3.0,2.0,1.0,187.0,21.0,161,5.0,0.0,0.1673780232655452,5.216615058442826
New York,2022,State University of New York Police:,Buffalo State College,9509.0,4.0,0.0,3.0,0.0,1.0,75.0,3.0,66,6.0,3.0,0.4206541171521716,7.887264696603218
New York,2022,State University of New York Police:,Canton,4611.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,6,0.0,0.0,0.2168726957276079,1.3012361743656475
New York,2022,State University of New York Police:,Cobleskill,2372.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,7,3.0,0.0,0.0,5.059021922428331
New York,2022,State University of New York Police:,Delhi,3438.0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,19,0.0,0.0,0.2908667830133798,5.526468877254218
New York,2022,State University of New York Police:,Downstate Medical ,2415.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,20,0.0,0.0,0.4140786749482402,8.281573498964804
New York,2022,State University of New York Police:,Environmental Science ,2318.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,8,0.0,0.0,0.0,4.745470232959447
New York,2022,State University of New York Police:,Maritime ,1832.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5,0.0,0.0,0.0,4.9126637554585155
New York,2022,State University of New York Police:,New Paltz,8597.0,2.0,0.0,1.0,0.0,1.0,24.0,0.0,24,0.0,0.0,0.2326392927765499,2.791671513318599
New York,2022,State University of New York Police:,Old Westbury,5954.0,3.0,0.0,2.0,0.0,1.0,10.0,0.0,10,0.0,0.0,0.5038629492777964,1.6795431642593217
New York,2022,State University of New York Police:,Oneonta,7123.0,1.0,0.0,1.0,0.0,0.0,31.0,0.0,30,1.0,0.0,0.1403902849922785,4.352098834760635
New York,2022,State University of New York Police:,Oswego,8882.0,1.0,0.0,1.0,0.0,0.0,40.0,5.0,35,0.0,0.0,0.1125872551227201,4.503490204908804
New York,2022,State University of New York Police:,Plattsburgh,5906.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,20,0.0,0.0,0.1693193362682018,3.3863867253640367
New York,2022,State University of New York Police:,Potsdam,3442.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,10,0.0,0.0,0.2905287623474724,2.905287623474724
New York,2022,State University of New York Police:,Purchase,4243.0,1.0,0.0,1.0,0.0,0.0,17.0,3.0,12,2.0,0.0,0.2356823002592505,4.006599104407259
New York,2022,State University of New York Police:,Upstate Medical,1623.0,17.0,0.0,0.0,2.0,15.0,89.0,3.0,83,3.0,0.0,10.474430067775724,54.83672211953173
North Carolina,2022,Appalachian State University,,21706.0,6.0,0.0,5.0,0.0,1.0,59.0,1.0,57,1.0,0.0,0.2764212660093983,2.718142449092417
North Carolina,2022,Duke University,,18120.0,8.0,0.0,0.0,0.0,8.0,347.0,13.0,322,12.0,1.0,0.4415011037527593,19.150110375275936
North Carolina,2022,East Carolina University,,32009.0,13.0,0.0,9.0,1.0,3.0,100.0,5.0,94,1.0,0.0,0.4061357743134743,3.1241213408728794
North Carolina,2022,Elizabeth City State University,,2351.0,4.0,0.0,1.0,0.0,3.0,18.0,1.0,17,0.0,0.0,1.7014036580178649,7.656316461080392
North Carolina,2022,Elon University,,7461.0,1.0,0.0,1.0,0.0,0.0,33.0,3.0,28,2.0,1.0,0.1340302908457311,4.4229995979091274
North Carolina,2022,Fayetteville State University,,8658.0,3.0,0.0,2.0,0.0,1.0,29.0,8.0,19,2.0,1.0,0.3465003465003465,3.3495033495033497
North Carolina,2022,Methodist University,,2075.0,1.0,0.0,1.0,0.0,0.0,24.0,5.0,19,0.0,0.0,0.4819277108433735,11.566265060240964
North Carolina,2022,North Carolina Agricultural and Technical State University,,14121.0,8.0,0.0,4.0,0.0,4.0,87.0,22.0,57,8.0,0.0,0.5665321152892855,6.16103675377098
North Carolina,2022,North Carolina Central University,,9000.0,10.0,0.0,3.0,1.0,6.0,54.0,9.0,41,4.0,0.0,1.1111111111111112,6.0
North Carolina,2022,North Carolina State University,Raleigh,40482.0,6.0,0.0,2.0,1.0,3.0,245.0,49.0,189,7.0,0.0,0.1482140210463909,6.052072526060965
North Carolina,2022,University of North Carolina:,Chapel Hill,32943.0,18.0,0.0,7.0,2.0,9.0,206.0,27.0,155,24.0,0.0,0.5463983243784719,6.253225267886956
North Carolina,2022,University of North Carolina:,Charlotte,34188.0,10.0,0.0,1.0,0.0,9.0,155.0,4.0,147,4.0,0.0,0.2925002925002924,4.533754533754534
North Carolina,2022,University of North Carolina:,Greensboro,21720.0,12.0,0.0,6.0,1.0,5.0,95.0,7.0,87,1.0,0.0,0.5524861878453039,4.373848987108656
North Carolina,2022,University of North Carolina:,Pembroke,10152.0,5.0,0.0,2.0,1.0,2.0,19.0,1.0,18,0.0,0.0,0.4925137903861307,1.8715524034672972
North Carolina,2022,Wake Forest University,,9572.0,2.0,0.0,0.0,0.0,2.0,83.0,8.0,69,6.0,0.0,0.2089427496865858,8.671124111993315
North Carolina,2022,Western Carolina University,,13820.0,18.0,0.0,17.0,0.0,1.0,58.0,10.0,47,1.0,0.0,1.3024602026049203,4.196816208393632
North Dakota,2022,Bismarck State College,,4825.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,6,0.0,1.0,0.2072538860103627,1.450777202072539
North Dakota,2022,North Dakota State College of Science,,3485.0,1.0,0.0,1.0,0.0,0.0,19.0,3.0,15,1.0,0.0,0.2869440459110473,5.4519368723099
North Dakota,2022,North Dakota State University,,14102.0,2.0,0.0,1.0,1.0,0.0,93.0,0.0,89,4.0,0.0,0.1418238547723727,6.594809246915331
North Dakota,2022,University of North Dakota,,16791.0,5.0,0.0,2.0,0.0,3.0,89.0,8.0,79,2.0,0.0,0.2977785718539694,5.300458579000654
Ohio,2022,Bowling Green State University,,21239.0,1.0,0.0,1.0,0.0,0.0,96.0,4.0,92,0.0,0.0,0.0470831960073449,4.519986816705118
Ohio,2022,Capital University,,4447.0,1.0,0.0,1.0,0.0,0.0,28.0,3.0,22,3.0,0.0,0.2248706993478749,6.296379581740499
Ohio,2022,Hocking College,,3411.0,2.0,0.0,0.0,0.0,2.0,27.0,6.0,21,0.0,0.0,0.5863383172090296,7.9155672823219
Ohio,2022,Kent State University,,31555.0,9.0,0.0,6.0,0.0,3.0,116.0,1.0,115,0.0,0.0,0.2852162890191729,3.6761210584693393
Ohio,2022,Miami University,,20330.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,26,2.0,0.0,0.0,1.3772749631087065
Ohio,2022,Ohio State University,Columbus,66749.0,35.0,0.0,12.0,9.0,14.0,684.0,32.0,621,31.0,3.0,0.5243524247554271,10.24734452950606
Ohio,2022,Ohio University,,30163.0,16.0,0.0,14.0,0.0,2.0,88.0,13.0,74,1.0,1.0,0.5304512150648145,2.91748168285648
Ohio,2022,University of Cincinnati,,48219.0,5.0,0.0,2.0,2.0,1.0,166.0,6.0,147,13.0,1.0,0.1036935647773699,3.4426263506086814
Ohio,2022,University of Toledo,,18929.0,6.0,0.0,2.0,2.0,2.0,63.0,10.0,50,3.0,0.0,0.3169739553066723,3.3282265307200594
Oklahoma,2022,Cameron University,,4745.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,6,0.0,0.0,0.2107481559536354,1.4752370916754478
Oklahoma,2022,East Central University,,4326.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,16,2.0,0.0,0.0,4.39204808136847
Oklahoma,2022,Eastern Oklahoma State College,,1699.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,0.0,0.0,0.0,1.7657445556209534
Oklahoma,2022,Langston University,,2207.0,5.0,0.0,2.0,1.0,2.0,28.0,5.0,22,1.0,0.0,2.2655188038060716,12.686905301314
Oklahoma,2022,Mid-America Christian University,,2617.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,0.0,0.0,0.0,0.7642338555598013
Oklahoma,2022,Northeastern Oklahoma A&M College,,2148.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.931098696461825
Oklahoma,2022,Northeastern State University,Tahlequah,8756.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,27,1.0,0.0,0.0,3.312014618547282
Oklahoma,2022,Oklahoma City Community College,,17029.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,0.0,1.0,0.0,0.2936167713899818
Oklahoma,2022,Oklahoma City University,,2960.0,2.0,0.0,1.0,0.0,1.0,40.0,1.0,39,0.0,0.0,0.6756756756756757,13.513513513513514
Oklahoma,2022,Oklahoma Panhandle State University,,1617.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2,0.0,0.0,0.0,2.473716759431045
Oklahoma,2022,Oklahoma State University:,Main Campus,26947.0,11.0,0.0,10.0,0.0,1.0,131.0,17.0,114,0.0,0.0,0.4082087059784021,4.861394589379152
Oklahoma,2022,Oklahoma State University:,Okmulgee,3017.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10,0.0,0.0,0.0,3.3145508783559827
Oklahoma,2022,Oklahoma State University:,Tulsa,1442.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,0.0,0.0,0.0,2.0804438280166435
Oklahoma,2022,Rogers State University,,4106.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,0.0,0.0,0.0,0.4870920603994155
Oklahoma,2022,Southeastern Oklahoma State University,,7208.0,1.0,0.0,0.0,0.0,1.0,11.0,4.0,7,0.0,0.0,0.1387347391786903,1.526082130965594
Oklahoma,2022,Southern Nazarene University,,2883.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,15,1.0,1.0,0.0,6.93721817551162
Oklahoma,2022,Southwestern Oklahoma State University,,5664.0,2.0,0.0,1.0,0.0,1.0,7.0,0.0,7,0.0,0.0,0.3531073446327684,1.2358757062146897
Oklahoma,2022,Tulsa Community College,,21523.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,31,1.0,0.0,0.0,1.5797054313989685
Oklahoma,2022,University of Central Oklahoma,,16527.0,2.0,0.0,1.0,0.0,1.0,45.0,5.0,39,1.0,0.0,0.1210140981424336,2.7228172082047557
Oklahoma,2022,University of Oklahoma:,Health Sciences Center,3668.0,3.0,0.0,2.0,0.0,1.0,107.0,6.0,95,6.0,0.0,0.8178844056706652,29.171210468920393
Oklahoma,2022,University of Oklahoma:,Norman,31285.0,17.0,0.0,5.0,0.0,12.0,266.0,3.0,242,21.0,0.0,0.5433914016301742,8.502477225507432
Oregon,2022,Oregon State University,,38654.0,2.0,0.0,1.0,1.0,0.0,343.0,17.0,318,8.0,1.0,0.0517410875976613,8.873596522998914
Oregon,2022,Portland State University,,29053.0,7.0,0.0,0.0,6.0,1.0,267.0,43.0,212,12.0,6.0,0.2409389735999724,9.190100850170378
Pennsylvania4,2022,Albright University,,1695.0,2.0,0.0,1.0,0.0,1.0,21.0,5.0,16,0.0,1.0,1.1799410029498525,12.389380530973453
Pennsylvania5,2022,Bucknell University,,3815.0,4.0,0.0,4.0,0.0,0.0,58.0,1.0,55,2.0,0.0,1.0484927916120577,15.203145478374836
Pennsylvania6,2022,Dickinson College,,2088.0,6.0,0.0,1.0,0.0,5.0,48.0,3.0,44,1.0,0.0,2.8735632183908044,22.988505747126435
Pennsylvania7,2022,Drexel University ,,27010.0,52.0,1.0,8.0,28.0,15.0,401.0,13.0,350,38.0,0.0,1.9252128841169935,14.846353202517586
Pennsylvania8,2022,Franklin and Marshall College,,2365.0,9.0,0.0,9.0,0.0,0.0,16.0,3.0,13,0.0,0.0,3.8054968287526423,6.765327695560253
Pennsylvania9,2022,Juniata College,,1440.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,11,1.0,0.0,0.0,9.722222222222223
Pennsylvania10,2022,Lafayette College ,,2619.0,3.0,0.0,2.0,0.0,1.0,57.0,6.0,51,0.0,0.0,1.145475372279496,21.76403207331042
Pennsylvania11,2022,Luzerne County Community College,,6303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pennsylvania12,2022,Mansfield University,,2110.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,0.0,0.0,0.0,1.895734597156398
Pennsylvania13,2022,Pennsylvania State University,Abington3,,8.0,0.0,6.0,0.0,2.0,7.0,0.0,7,0.0,0.0,,
Rhode Island,2022,University of Rhode Island,,20720.0,11.0,0.0,5.0,0.0,6.0,46.0,1.0,43,2.0,2.0,0.5308880308880309,2.22007722007722
South Carolina,2022,Bob Jones University,,3654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
South Carolina,2022,Clemson University,,29483.0,5.0,0.0,3.0,0.0,2.0,117.0,4.0,92,21.0,0.0,0.1695892548248143,3.9683885629006546
South Carolina,2022,Coastal Carolina University,,11421.0,6.0,0.0,3.0,1.0,2.0,61.0,0.0,60,1.0,1.0,0.5253480430785396,5.341038437965152
South Carolina,2022,Francis Marion University,,4743.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,13,0.0,0.0,0.2108370229812355,2.7408812987560616
South Carolina,2022,Lander University,,3857.0,10.0,0.0,5.0,0.0,5.0,21.0,2.0,17,2.0,0.0,2.5926886180969664,5.44464609800363
South Carolina,2022,Medical University of South Carolina,,3638.0,8.0,0.0,0.0,2.0,6.0,88.0,3.0,79,6.0,0.0,2.1990104452996153,24.189114898295767
South Carolina,2022,Orangeburg-Calhoun Technical College,,3219.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0.0,0.0,0.6213109661385523
South Carolina,2022,Presbyterian College,,1337.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,15,2.0,0.0,0.0,20.19446522064323
South Carolina,2022,South Carolina State University,,2625.0,11.0,0.0,4.0,1.0,6.0,45.0,13.0,29,3.0,0.0,4.190476190476191,17.142857142857142
South Carolina,2022,Spartanburg Methodist College,,1116.0,4.0,0.0,2.0,0.0,2.0,9.0,4.0,5,0.0,0.0,3.5842293906810037,8.064516129032258
South Carolina,2022,University of South Carolina:,Aiken,4870.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,0.0,1.0,0.0,1.026694045174538
South Carolina,2022,University of South Carolina:,Columbia,38770.0,5.0,0.0,2.0,1.0,2.0,168.0,14.0,133,21.0,0.0,0.1289656951250967,4.33324735620325
South Carolina,2022,University of South Carolina:,Upstate,7107.0,1.0,0.0,1.0,0.0,0.0,12.0,4.0,7,1.0,0.0,0.1407063458561981,1.6884761502743773
South Carolina,2022,Winthrop University,,6589.0,2.0,0.0,1.0,0.0,1.0,32.0,3.0,28,1.0,0.0,0.3035361966914555,4.856579147063288
South Carolina,2022,York Technical College,,5556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
South Dakota,2022,South Dakota State University,,13678.0,1.0,0.0,0.0,0.0,1.0,21.0,0.0,21,0.0,0.0,0.0731101038163474,1.5353121801432956
South Dakota,2022,University of South Dakota,,12018.0,1.0,0.0,1.0,0.0,0.0,49.0,3.0,45,1.0,0.0,0.0832085205525045,4.077217507072724
Tennessee,2022,Austin Peay State University,,12108.0,4.0,0.0,2.0,0.0,2.0,28.0,9.0,17,2.0,0.0,0.3303600925008259,2.3125206475057816
Tennessee,2022,East Tennessee State University,,15797.0,8.0,0.0,3.0,0.0,5.0,64.0,12.0,49,3.0,0.0,0.5064252706210041,4.0514021649680325
Tennessee,2022,Middle Tennessee State University,,25626.0,2.0,1.0,1.0,0.0,0.0,65.0,1.0,62,2.0,0.0,0.0780457348005931,2.5364863810192775
Tennessee,2022,Tennessee State University,,8424.0,4.0,0.0,1.0,0.0,3.0,33.0,1.0,32,0.0,1.0,0.4748338081671415,3.9173789173789175
Tennessee,2022,Tennessee Technological University,,11296.0,1.0,0.0,0.0,0.0,1.0,72.0,3.0,65,4.0,0.0,0.0885269121813031,6.373937677053824
Tennessee,2022,University of Memphis,,25700.0,5.0,0.0,1.0,2.0,2.0,170.0,14.0,110,46.0,0.0,0.1945525291828793,6.614785992217898
Tennessee,2022,University of Tennessee:,Chattanooga,12675.0,5.0,0.0,3.0,2.0,0.0,110.0,13.0,91,6.0,0.0,0.3944773175542406,8.678500986193294
Tennessee,2022,University of Tennessee:,Health Science Center,3387.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,29,4.0,0.0,0.0,10.924121641570713
Tennessee,2022,University of Tennessee:,Knoxville,33245.0,13.0,0.0,4.0,3.0,6.0,149.0,10.0,133,6.0,0.0,0.3910362460520379,4.481876973981049
Tennessee,2022,University of Tennessee:,Martin,8151.0,2.0,0.0,0.0,0.0,2.0,16.0,0.0,15,1.0,0.0,0.245368666421298,1.962949331370384
Tennessee,2022,University of the South,,1940.0,2.0,0.0,2.0,0.0,0.0,34.0,6.0,27,1.0,0.0,1.0309278350515465,17.52577319587629
Tennessee,2022,Vanderbilt University,,14356.0,24.0,0.0,2.0,1.0,21.0,447.0,6.0,388,53.0,0.0,1.671774867651156,31.13680691000279
Texas,2022,Alvin Community College,,7481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2022,Amarillo College,,11769.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3,0.0,0.0,0.0,0.6797518905599456
Texas,2022,Angelo State University,,12391.0,6.0,0.0,4.0,1.0,1.0,37.0,0.0,37,0.0,0.0,0.4842224194980227,2.9860382535711407
Texas,2022,Austin College,,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2022,Austin Community College District,,61370.0,2.0,0.0,0.0,0.0,2.0,64.0,5.0,55,4.0,0.0,0.0325892129705067,1.0428548150562165
Texas,2022,Baylor Health Care System3,,,2.0,0.0,0.0,0.0,2.0,355.0,3.0,318,34.0,0.0,,
Texas,2022,Brazosport College,,5501.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,0.0,0.0,0.0,0.3635702599527358
Texas,2022,Central Texas College,,18388.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4,0.0,0.0,0.0,0.3806830541657603
Texas,2022,Cisco College,,4445.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1,0.0,0.0,0.6749156355455568,0.4499437570303712
Texas,2022,Concordia University,,2763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2022,Dallas County Community College District,,110694.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,6,2.0,1.0,0.0,0.0993730464162465
Texas,2022,El Paso Community College,,33704.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9,0.0,0.0,0.0,0.2670306195110373
Texas,2022,Grayson College,,4101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2022,Hardin-Simmons University,,2279.0,1.0,0.0,1.0,0.0,0.0,19.0,1.0,18,0.0,0.0,0.4387889425186485,8.336989907854322
Texas,2022,Houston Community College,,72749.0,0.0,0.0,0.0,0.0,0.0,79.0,11.0,63,5.0,0.0,0.0,1.0859255797330547
Texas,2022,Kilgore College,,6886.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,0.0,0.0,0.0,0.4356665698518733
Texas,2022,Lamar University,Beaumont,22837.0,7.0,0.0,6.0,0.0,1.0,47.0,7.0,39,1.0,0.0,0.3065201208565047,2.0580636686079608
Texas,2022,Lone Star College System District ,,107768.0,1.0,0.0,0.0,0.0,1.0,63.0,10.0,49,4.0,0.0,0.0092791923390988,0.5845891173632246
Texas,2022,Lubbock Christian University,,1858.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5,0.0,0.0,0.0,4.3057050592034445
Texas,2022,McLennan Community College,,12405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2022,Midwestern State University,,6837.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11,0.0,0.0,0.0,1.6088927892350444
Texas,2022,Odessa College,,9971.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5,0.0,0.0,0.0,0.802326747567947
Texas,2022,Panola College,,3277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2022,Paris Junior College,,6148.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2,0.0,0.0,0.1626545217957059,0.3253090435914119
Texas,2022,Prairie View A&M University,,10303.0,16.0,0.0,7.0,0.0,9.0,117.0,39.0,72,6.0,0.0,1.5529457439580705,11.35591575269339
Texas,2022,Rice University,,8270.0,1.0,0.0,1.0,0.0,0.0,131.0,6.0,109,16.0,0.0,0.120918984280532,15.8403869407497
Texas,2022,Sam Houston State University,,24652.0,7.0,0.0,3.0,0.0,4.0,94.0,12.0,76,6.0,2.0,0.2839526204770404,3.813078046405971
Texas,2022,San Jacinto College,Central Campus,41796.0,3.0,0.0,1.0,0.0,2.0,48.0,1.0,44,3.0,1.0,0.0717772035601493,1.1484352569623888
Texas,2022,Southern Methodist University,,13602.0,1.0,0.0,1.0,0.0,0.0,178.0,18.0,139,21.0,0.0,0.073518600205852,13.08631083664167
Texas,2022,South Plains College,,12259.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3,0.0,0.0,0.2447181662452076,0.2447181662452076
Texas,2022,St. Edwards University,,4006.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,25,0.0,0.0,0.0,6.490264603095357
Texas,2022,Stephen F. Austin State University,,14155.0,1.0,0.0,0.0,1.0,0.0,22.0,1.0,21,0.0,0.0,0.0706464146944542,1.5542211232779937
Texas,2022,St. Mary's University,,3683.0,2.0,0.0,1.0,0.0,1.0,48.0,0.0,43,5.0,0.0,0.5430355688297583,13.0328536519142
Texas,2022,St. Thomas University,,4297.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,19,2.0,0.0,0.0,5.352571561554573
Texas,2022,Sul Ross State University,,2879.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3,0.0,0.0,0.0,2.084056964223689
Texas,2022,Tarleton State University,,16109.0,6.0,0.0,5.0,0.0,1.0,48.0,0.0,45,3.0,0.0,0.3724625985473959,2.979700788379167
Texas,2022,Texas A&M International University,,9961.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,14,0.0,0.0,0.1003915269551249,1.4054813773717498
Texas,2022,Texas A&M University:,College Station,75001.0,8.0,0.0,5.0,0.0,3.0,450.0,19.0,366,65.0,3.0,0.1066652444634071,5.999920001066653
Texas,2022,Texas A&M University:,Commerce,14782.0,3.0,0.0,1.0,0.0,2.0,31.0,2.0,28,1.0,0.0,0.2029495332160736,2.0971451765660936
Texas,2022,Texas A&M University:,San Antonio,8124.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,20,0.0,0.0,0.1230920728705071,2.58493353028065
Texas,2022,Texas Christian University,,11957.0,0.0,0.0,0.0,0.0,0.0,73.0,8.0,65,0.0,0.0,0.0,6.105210337041064
Texas,2022,Texas State Technical College:,Harlingen3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,,
Texas,2022,Texas State Technical College:,Waco,12577.0,2.0,0.0,0.0,0.0,2.0,79.0,7.0,71,1.0,0.0,0.1590204341257851,6.281307147968514
Texas,2022,Texas State Technical College:,West Texas3,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1,0.0,0.0,,
Texas,2022,Texas State University,San Marcos,42111.0,21.0,0.0,13.0,2.0,6.0,55.0,6.0,45,4.0,0.0,0.4986820545700648,1.306072047683503
Texas,2022,Texas Tech University,Lubbock,43379.0,12.0,0.0,3.0,0.0,9.0,282.0,14.0,256,12.0,1.0,0.2766315498282579,6.50084142096406
Texas,2022,Texas Woman's University,,20404.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,25,1.0,0.0,0.0,1.3232699470692022
Texas,2022,Trinity Valley Community College,,6696.0,3.0,0.0,1.0,0.0,2.0,10.0,3.0,7,0.0,0.0,0.4480286738351254,1.4934289127837517
Texas,2022,Tyler Junior College,,15918.0,1.0,0.0,1.0,0.0,0.0,14.0,2.0,12,0.0,0.0,0.0628219625581103,0.8795074758135445
Texas,2022,University of Houston:,Central Campus,52440.0,22.0,0.0,10.0,8.0,4.0,384.0,31.0,339,14.0,1.0,0.4195270785659801,7.322654462242563
Texas,2022,University of Houston:,Clearlake,11255.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18,0.0,0.0,0.0,1.5992892047978675
Texas,2022,University of Houston:,Downtown Campus,18860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2022,University of North Texas,Denton,47297.0,9.0,0.0,5.0,1.0,3.0,191.0,14.0,163,14.0,0.0,0.1902869103748652,4.038311097955473
Texas,2022,University of Texas:,Arlington,60276.0,9.0,0.0,8.0,0.0,1.0,136.0,8.0,127,1.0,0.0,0.1493131594664543,2.256287743048643
